timestamp,dataset,rank1,rank5,mAP
2025-07-11 15:28:38,client_4,0.6111,0.4808
2025-07-11 18:51:53,client_4,0.6852,0.5490
2025-07-11 22:30:16,client_4,0.7037,0.5484
2025-07-12 02:13:37,client_4,0.6852,0.5564
2025-07-12 05:59:06,client_4,0.6852,0.5454
