cosine_sim,student_norm,teacher_norm
0.9358,29.1961,28.6434
0.9228,29.1818,27.6135
0.9502,28.9598,28.8782
0.8975,29.0330,25.9297
0.9130,28.6070,28.5409
0.9186,29.0737,29.0065
0.9147,28.8912,26.7864
0.9443,29.1366,29.4341
0.9186,28.7509,27.2252
0.9274,28.8037,27.4600
0.9367,29.0422,29.6891
0.9035,28.8671,27.5662
0.8936,29.1401,26.1463
0.9418,29.0226,29.4057
0.9404,29.1589,31.6641
0.9229,29.0590,27.7413
0.9392,29.1477,28.9034
0.8742,29.1791,26.7500
0.9321,29.1616,30.5786
0.9312,29.1409,30.1521
0.9381,29.1305,28.5225
0.9368,29.2782,29.7044
0.9347,29.1735,29.4121
0.9109,29.0393,28.1862
0.9230,29.3707,29.5199
0.9184,29.2390,28.5180
0.9396,29.0588,31.3580
0.9361,29.0938,29.4434
0.9346,29.1709,29.1754
0.9218,29.3430,29.8912
0.9172,29.0728,27.9139
0.9306,28.9893,28.2088
0.9448,29.1105,29.8274
0.9448,29.1459,29.7433
0.9357,29.1559,30.0910
0.9336,29.2395,30.5931
0.9346,29.3304,29.9378
0.9412,29.2603,29.4239
0.9028,29.1230,27.7209
0.9502,29.1515,29.9239
0.9291,29.0540,29.7177
0.9393,29.4125,29.6326
0.9352,29.4309,31.7048
0.9109,29.0757,28.4215
0.9285,29.0742,28.8712
0.9485,29.3221,30.4003
0.9469,29.0332,28.5969
0.9366,29.1576,29.1193
0.9240,29.0994,29.6413
0.9342,29.1663,30.9398
0.9083,29.3044,27.6721
0.9359,29.2696,31.0839
0.9464,29.0526,29.3351
0.9492,29.1417,30.4010
0.9289,29.2230,28.1076
0.9300,29.3008,29.4223
0.9243,29.2719,29.4257
0.9261,29.1630,29.8480
0.9285,29.3144,27.7971
0.9477,29.2334,28.7491
0.9392,29.1205,29.5942
0.9336,29.4863,30.8663
0.9403,29.2450,29.7744
0.9325,29.2428,29.3204
0.9456,29.3671,30.4773
0.9361,29.2621,29.5427
0.9335,29.4183,29.3404
0.9385,29.2591,29.6474
0.9169,29.3954,27.6702
0.9127,29.4396,29.2082
0.9272,29.3577,31.1167
0.9466,29.2311,29.9431
0.9325,29.1121,29.2303
0.9160,29.4122,29.2301
0.9324,29.0203,29.0372
0.9337,29.4786,32.3316
0.8910,29.2720,27.8689
0.9462,29.2276,31.7215
0.9499,29.3500,32.3674
0.9291,29.3409,32.0920
0.9056,29.1904,28.4440
0.9180,29.3516,30.8870
0.9332,29.3391,29.4611
0.9283,29.4478,32.0124
0.9374,29.3083,28.2612
0.9286,29.2380,29.8455
0.9254,29.1142,29.8467
0.9206,29.4696,29.4624
0.9366,29.4905,31.9923
0.9319,29.4407,31.0231
0.9531,29.3041,32.3185
0.9429,29.5151,30.7600
0.9154,29.3371,30.0127
0.9216,29.3729,30.4170
0.9173,29.4719,29.5918
0.9232,29.5428,34.5359
0.9413,29.0790,31.8195
0.9428,29.4411,31.0050
0.9231,29.3773,32.0905
0.9180,29.2754,30.9640
0.9369,29.5375,32.2501
0.9265,29.3027,31.0537
0.9218,29.5751,32.5037
0.9532,29.3694,33.2635
0.9346,29.1990,31.3438
