timestamp,dataset,rank1,mAP,loss
2025-07-27 16:12:18,0,0.4500,0.3296,0.0000
2025-07-27 16:13:55,0,0.7000,0.5355,0.0000
2025-07-27 16:15:38,0,0.8000,0.6299,0.0000
2025-07-27 16:17:05,0,0.8500,0.7033,0.0000
2025-07-27 16:18:48,0,0.9000,0.7845,0.0000
2025-07-27 16:20:59,0,0.9000,0.7879,0.0000
2025-07-27 16:22:09,0,0.9000,0.8029,0.0000
2025-07-27 16:24:06,0,0.9500,0.8206,0.0000
2025-07-27 16:25:37,0,0.9000,0.8281,0.0000
2025-07-27 16:28:09,0,0.9000,0.8141,0.0000
2025-07-27 16:29:52,0,0.9000,0.8326,0.0000
