client,round,loss
2,0,2.41
2,1,1.931
2,2,1.533
2,3,1.297
2,4,1.074
2,5,0.927
2,6,0.809
2,7,0.72
2,8,0.632
2,9,0.594
2,10,0.505
2,11,0.44
2,12,0.47
2,13,0.403
2,14,0.381
2,15,0.359
2,16,0.349
2,17,0.289
2,18,0.309
2,19,0.255
2,20,0.259
2,21,0.25
2,22,0.235
2,23,0.224
2,24,0.218
2,25,0.191
2,26,0.181
2,27,0.172
2,28,0.176
2,29,0.164
2,30,0.196
2,31,0.165
2,32,0.164
2,33,0.149
2,34,0.163
2,35,0.148
2,36,0.147
2,37,0.149
2,38,0.149
2,39,0.152
2,40,0.146
2,41,0.15
2,42,0.136
2,43,0.152
2,44,0.137
2,45,0.153
2,46,0.142
2,47,0.139
2,48,0.135
2,49,0.147
