client,round,loss
0,0,2.849
0,1,2.373
0,2,1.986
0,3,1.726
0,4,1.5
0,5,1.29
0,6,1.212
0,7,1.042
0,8,0.955
0,9,0.832
0,10,0.747
0,11,0.672
0,12,0.61
0,13,0.559
0,14,0.486
0,15,0.466
0,16,0.427
0,17,0.364
0,18,0.357
0,19,0.318
0,20,0.311
0,21,0.273
0,22,0.261
0,23,0.257
0,24,0.225
0,25,0.208
0,26,0.198
0,27,0.188
0,28,0.204
0,29,0.178
0,30,0.173
0,31,0.178
0,32,0.166
0,33,0.159
0,34,0.16
0,35,0.149
0,36,0.171
0,37,0.163
0,38,0.141
0,39,0.158
0,40,0.15
0,41,0.131
0,42,0.151
0,43,0.134
0,44,0.131
0,45,0.136
0,46,0.142
0,47,0.135
0,48,0.143
0,49,0.135
