timestamp,dataset,rank1,mAP,loss
2025-07-29 21:15:43,0,0.7143,0.4448,0.0000
2025-07-29 21:16:00,1,0.5000,0.4203,0.0000
2025-07-29 21:16:18,2,0.7143,0.4726,0.0000
2025-07-29 21:18:53,0,1.0000,0.6665,0.0000
2025-07-29 21:19:10,1,0.2857,0.3968,0.0000
2025-07-29 21:19:26,2,0.9286,0.6223,0.0000
2025-07-29 21:21:12,0,0.8571,0.6368,0.0000
2025-07-29 21:21:28,1,0.7143,0.5454,0.0000
2025-07-29 21:21:44,2,0.8571,0.5802,0.0000
2025-07-29 21:23:30,0,1.0000,0.8502,0.0000
2025-07-29 21:23:46,1,0.8571,0.5218,0.0000
2025-07-29 21:24:04,2,1.0000,0.7636,0.0000
2025-07-29 21:25:49,0,1.0000,0.8964,0.0000
2025-07-29 21:26:06,1,0.7143,0.5433,0.0000
2025-07-29 21:26:22,2,1.0000,0.7868,0.0000
2025-07-29 21:28:09,0,0.5714,0.4149,0.0000
2025-07-29 21:28:25,1,0.7857,0.6115,0.0000
2025-07-29 21:28:41,2,0.5714,0.3986,0.0000
2025-07-29 21:30:27,0,1.0000,0.9154,0.0000
2025-07-29 21:30:43,1,0.7857,0.5915,0.0000
2025-07-29 21:30:59,2,1.0000,0.8350,0.0000
2025-07-29 21:32:45,0,0.7143,0.4574,0.0000
2025-07-29 21:33:01,1,0.7143,0.5650,0.0000
2025-07-29 21:33:17,2,0.5000,0.3851,0.0000
2025-07-29 21:35:06,0,1.0000,0.9361,0.0000
2025-07-29 21:35:22,1,0.6429,0.5453,0.0000
2025-07-29 21:35:38,2,1.0000,0.8459,0.0000
2025-07-29 21:37:23,0,0.6429,0.4578,0.0000
2025-07-29 21:37:39,1,0.7143,0.6139,0.0000
2025-07-29 21:37:55,2,0.6429,0.4050,0.0000
2025-07-29 21:39:41,0,0.6429,0.4767,0.0000
2025-07-29 21:39:57,1,0.9286,0.6641,0.0000
2025-07-29 21:40:14,2,0.5000,0.3973,0.0000
