timestamp,dataset,rank1,mAP,loss
2025-07-29 20:18:15,2,0.5714,0.3782,0.0000
2025-07-29 20:19:03,2,0.4286,0.3397,0.0000
2025-07-29 20:23:17,2,0.2143,0.2482,0.0000
2025-07-29 20:26:08,2,0.3571,0.2813,0.0000
2025-07-29 20:30:23,2,0.2857,0.2629,0.0000
2025-07-29 20:33:06,2,0.3571,0.2658,0.0000
2025-07-29 20:39:35,2,0.2857,0.2880,0.0000
2025-07-29 20:44:21,2,0.2857,0.3292,0.0000
2025-07-29 20:47:01,2,0.3571,0.3218,0.0000
2025-07-29 20:50:48,2,0.4286,0.3894,0.0000
2025-07-29 20:53:13,2,0.4286,0.3922,0.0000
