cosine_sim,student_norm,teacher_norm
0.7465,29.1043,30.7557
0.8370,29.4349,29.6016
0.7914,29.5515,30.2387
0.8145,29.4214,25.1098
0.7740,29.4909,33.4265
0.6433,29.5476,32.8157
0.7428,29.3551,31.0800
0.8069,29.3202,31.2043
0.8706,29.4684,28.7380
0.8464,29.8557,29.1328
