client,round,loss
0,0,3.607
0,1,3.34
0,2,3.091
0,3,2.883
0,4,2.681
0,5,2.505
0,6,2.354
0,7,2.214
0,8,2.091
0,9,1.991
0,10,1.881
0,11,1.821
