timestamp,dataset,rank1,mAP,loss
2025-07-18 18:26:17,0,0.4667,0.3091,0.0000
2025-07-18 18:26:41,1,0.4667,0.3091,0.0000
2025-07-18 18:27:08,2,0.4667,0.3091,0.0000
2025-07-18 18:50:11,0,0.5667,0.4239,0.0000
2025-07-18 18:50:36,1,0.5667,0.4239,0.0000
2025-07-18 18:51:00,2,0.5667,0.4239,0.0000
2025-07-18 19:12:44,0,0.5667,0.4201,0.0000
2025-07-18 19:13:10,1,0.5667,0.4201,0.0000
2025-07-18 19:13:34,2,0.5667,0.4201,0.0000
2025-07-18 19:35:24,0,0.5667,0.4299,0.0000
2025-07-18 19:35:49,1,0.5667,0.4299,0.0000
2025-07-18 19:36:14,2,0.5667,0.4299,0.0000
2025-07-18 19:58:00,0,0.5667,0.4295,0.0000
2025-07-18 19:58:25,1,0.5667,0.4295,0.0000
2025-07-18 19:58:50,2,0.5667,0.4295,0.0000
2025-07-18 20:20:37,0,0.5667,0.4283,0.0000
2025-07-18 20:21:02,1,0.5667,0.4283,0.0000
2025-07-18 20:21:27,2,0.5667,0.4283,0.0000
