client,round,loss
3,0,2.624
3,1,7.611
3,2,5.759
3,3,4.346
3,4,3.741
3,5,3.575
3,6,3.72
3,7,3.425
3,8,3.115
3,9,3.158
3,10,2.875
3,11,2.811
3,12,2.677
3,13,2.602
3,14,2.638
3,15,2.873
3,16,2.756
3,17,2.809
3,18,2.63
3,19,2.436
3,20,2.333
3,21,2.308
3,22,2.157
3,23,2.168
3,24,2.254
3,25,2.195
3,26,2.184
3,27,2.205
3,28,2.179
3,29,2.011
3,30,1.981
3,31,1.933
3,32,2.1
3,33,2.075
3,34,1.979
3,35,2.087
3,36,2.018
3,37,2.012
3,38,2.187
3,39,2.403
3,40,2.469
3,41,2.152
3,42,2.145
3,43,1.874
3,44,1.696
3,45,1.524
3,46,1.522
3,47,1.424
3,48,1.486
3,49,1.399
3,50,1.438
3,51,1.413
3,52,1.448
3,53,1.28
3,54,1.317
3,55,1.296
3,56,1.272
3,57,1.198
3,58,1.191
3,59,1.131
3,60,1.108
3,61,1.076
3,62,1.019
3,63,0.972
3,64,0.95
3,65,1.008
3,66,0.948
3,67,0.915
3,68,0.912
3,69,0.896
3,70,0.912
3,71,0.947
3,72,0.872
3,73,0.983
3,74,0.996
3,75,1.166
3,76,0.95
3,77,0.857
3,78,0.873
3,79,0.897
3,80,0.801
3,81,0.78
3,82,0.725
3,83,0.699
3,84,0.685
3,85,0.803
3,86,0.982
3,87,1.485
3,88,1.453
3,89,1.048
3,90,0.773
3,91,0.642
3,92,0.569
3,93,0.608
3,94,0.557
3,95,0.55
3,96,0.549
3,97,0.52
3,98,0.614
3,99,0.629
