client,round,loss
2,0,1.476
2,1,1.132
2,2,0.899
2,3,0.727
2,4,0.615
2,5,0.553
2,6,0.501
2,7,0.454
2,8,0.395
2,9,0.367
2,10,0.322
2,11,0.305
2,12,0.316
2,13,0.268
2,14,0.266
2,15,0.226
2,16,0.247
2,17,0.207
2,18,0.176
2,19,0.161
2,20,0.164
2,21,0.161
2,22,0.158
