client,round,loss
2,0,1.951
2,1,1.569
2,2,1.257
2,3,1.055
2,4,0.863
2,5,0.758
2,6,0.656
2,7,0.593
2,8,0.526
2,9,0.516
2,10,0.444
2,11,0.414
2,12,0.376
2,13,0.368
2,14,0.321
2,15,0.294
2,16,0.296
2,17,0.293
2,18,0.255
2,19,0.254
2,20,0.235
2,21,0.22
2,22,0.189
2,23,0.197
2,24,0.245
2,25,0.179
2,26,0.187
2,27,0.172
2,28,0.173
2,29,0.175
2,30,0.194
2,31,0.175
