cosine_sim,student_norm,teacher_norm
0.9484,24.8978,25.0001
0.9674,24.9951,25.7851
0.9615,24.9026,25.5390
0.9693,24.8226,26.3492
0.9723,25.1529,26.3922
0.9744,25.1848,25.6184
0.9694,24.9833,25.8406
0.9635,24.9045,25.9228
0.9726,24.9193,26.2323
0.9803,24.9732,26.0908
0.9754,24.8682,25.9776
0.9743,25.2086,25.1090
0.9690,25.0729,25.1550
0.9747,24.9535,25.3340
0.9789,25.0770,25.8273
0.9644,24.9527,25.0451
0.9728,24.9028,26.2371
0.9702,24.9843,25.8789
0.9678,24.8895,26.6337
0.9779,25.0824,25.5201
0.9734,25.0116,26.1869
0.9754,24.9196,25.0006
0.9750,24.9423,25.6114
0.9760,24.8374,26.3929
0.9699,24.8755,26.2009
0.9756,25.0065,25.2517
0.9670,24.9604,25.0913
0.9728,25.0598,25.1309
0.9677,24.9084,25.4444
0.9725,25.0412,26.0744
0.9783,24.8898,25.6147
0.9742,25.0308,25.5492
0.9758,25.0120,24.8317
0.9759,24.9135,25.6421
0.9634,24.8356,25.9591
0.9671,24.8237,25.7872
0.9719,24.6348,25.9631
0.9651,24.8936,26.2855
0.9723,25.1083,24.8440
0.9743,25.1221,24.7365
0.9723,25.1354,26.0097
0.9712,25.1306,26.0892
0.9714,25.0586,25.2816
0.9633,24.9208,25.3678
0.9662,24.7995,25.1868
0.9714,24.7873,24.6411
0.9710,24.8073,26.0222
0.9736,25.0448,25.3326
0.9762,25.1441,25.0988
0.9685,25.1922,25.3284
0.9723,24.9026,26.1867
0.9811,24.6418,25.4519
0.9805,24.8688,25.5368
0.9736,25.0393,25.0285
0.9749,24.8721,26.5476
0.9746,25.0242,24.9441
0.9757,24.8241,26.2727
0.9770,25.1050,25.2579
0.9780,25.0753,25.2212
0.9664,25.0473,25.8669
0.9718,24.8739,25.6972
0.9738,24.9178,24.9770
0.9751,24.9545,26.5419
0.9692,24.8595,25.4894
0.9718,25.0760,25.7493
0.9649,24.9007,26.3961
0.9808,24.8925,25.1743
0.9829,24.8638,25.6246
0.9742,24.7456,25.2015
0.9767,25.0705,25.7169
0.9771,24.8773,26.2678
0.9818,24.8910,26.0994
0.9766,24.6847,25.9814
0.9731,24.8020,25.3183
0.9611,24.8202,24.7927
0.9744,25.0346,26.1348
0.9679,24.8857,25.5282
0.9804,24.8060,26.1184
0.9687,24.9459,25.6150
0.9691,25.1427,26.1816
0.9732,25.0338,25.5896
0.9680,25.1541,24.9525
0.9813,24.8344,26.2908
0.9722,24.8375,25.2821
0.9724,24.9490,25.7611
0.9701,24.8186,25.8230
0.9754,24.9895,25.6380
0.9784,24.6406,26.2217
0.9738,24.8087,26.5499
0.9736,24.9001,26.4946
0.9802,24.8461,25.9752
0.9714,24.9929,26.1316
0.9584,24.8923,24.8777
0.9704,24.9743,25.9133
0.9698,25.1031,25.8520
0.9486,24.8345,26.6239
0.9677,24.5516,26.4452
0.9594,24.9464,26.1544
0.9683,25.1645,26.0926
0.9564,25.1850,25.1459
0.9647,25.0869,25.6564
0.9600,25.0445,25.3204
0.9542,24.8587,25.8688
0.9670,24.9290,26.2854
0.9753,24.7968,25.7964
0.9642,24.7572,25.6563
0.9645,24.8081,27.1260
0.9704,24.8033,25.4169
0.9669,25.3410,25.7842
0.9587,24.8120,26.2792
0.9699,24.8446,25.4739
0.9693,24.7561,26.2388
0.9718,25.3078,26.3951
0.9737,24.6773,26.2486
0.9827,24.9113,25.5784
0.9716,24.6507,25.9168
0.9804,24.8247,25.9191
0.9772,25.0106,26.2642
0.9831,24.7960,25.2488
0.9769,24.8789,25.3126
0.9667,24.9146,25.2061
0.9758,24.9162,26.0035
0.9810,25.0840,25.9619
0.9768,25.0421,26.2436
0.9707,24.8943,26.1899
0.9723,25.0246,25.7951
0.9671,24.7370,26.1402
0.9727,25.0001,26.4514
0.9644,24.8450,25.5800
0.9686,24.9647,26.0517
0.9757,25.1279,26.8252
0.9597,24.9730,26.4051
0.9721,24.9170,26.5909
0.9658,24.6904,25.9470
0.9653,24.8931,25.7051
0.9697,24.8808,26.9146
0.9530,24.8736,27.2082
0.9733,25.2630,26.2042
0.9656,24.8052,26.1639
0.9719,24.7134,25.7547
0.9549,24.9877,26.4819
0.9678,24.7953,26.0697
0.9644,24.8960,26.4030
0.9689,24.8486,25.7107
0.9755,25.1992,26.3978
0.9783,25.2182,25.6698
0.9777,24.7671,25.3567
0.9740,24.7705,25.7418
0.9707,24.6709,27.0879
0.9757,24.8417,26.4844
0.9763,24.8228,25.2966
0.9796,24.8708,26.4487
0.9777,25.1783,26.4647
0.9649,25.0801,25.1387
0.9714,24.9200,26.5609
0.9680,24.9293,26.0923
0.9800,24.8518,26.3434
0.9774,25.0303,25.4414
0.9718,25.0924,26.4430
0.9753,25.0215,25.4683
0.9498,24.9479,25.4922
0.9712,24.7557,26.4019
0.9625,25.0641,26.2082
0.9724,24.8908,25.8650
0.9635,24.9150,25.7367
0.9528,24.9870,26.3737
0.9538,24.7658,26.7342
0.9633,24.8918,26.6065
0.9530,24.9526,26.5010
0.9587,24.9133,26.4941
