client,round,loss
2,0,0.685
2,1,0.642
2,2,0.613
2,3,0.576
2,4,0.527
2,5,0.743
2,6,0.706
2,7,0.606
2,8,0.644
2,9,0.589
2,10,0.58
2,11,0.517
2,12,0.525
2,13,0.496
2,14,0.446
2,15,0.483
2,16,0.521
2,17,0.444
2,18,0.389
2,19,0.378
2,20,0.513
2,21,0.35
2,22,0.347
2,23,0.357
2,24,0.336
2,25,0.367
2,26,0.344
2,27,0.306
2,28,0.362
2,29,0.286
2,30,0.289
2,31,0.274
2,32,0.283
2,33,0.304
2,34,0.305
2,35,0.3
2,36,0.37
2,37,0.384
2,38,0.363
2,39,0.38
2,40,0.317
2,41,0.26
2,42,0.31
2,43,0.254
2,44,0.269
2,45,0.299
2,46,0.282
2,47,0.301
2,48,0.237
2,49,0.302
2,50,0.283
2,51,0.318
2,52,0.326
2,53,0.264
2,54,0.263
2,55,0.268
2,56,0.228
2,57,0.233
2,58,0.237
2,59,0.202
2,60,0.215
2,61,0.193
2,62,0.187
2,63,0.258
2,64,0.234
2,65,0.258
2,66,0.228
2,67,0.182
2,68,0.193
2,69,0.201
2,70,0.212
2,71,0.235
2,72,0.255
2,73,0.281
2,74,0.254
2,75,0.263
2,76,0.235
2,77,0.228
2,78,0.194
2,79,0.157
2,80,0.146
2,81,0.154
2,82,0.161
2,83,0.188
2,84,0.252
2,85,0.236
2,86,0.223
2,87,0.245
2,88,0.239
2,89,0.218
2,90,0.252
2,91,0.226
2,92,0.27
2,93,0.199
2,94,0.211
2,95,0.224
2,96,0.223
2,97,0.249
2,98,0.202
2,99,0.151
