timestamp,dataset,rank1,mAP,loss
2025-07-30 13:47:12,client_3,0.3833,0.2817,0.0000
2025-07-30 13:55:00,client_3,0.4667,0.3555,0.0000
2025-07-30 14:04:42,client_3,0.5667,0.4153,0.0000
2025-07-30 14:14:23,client_3,0.5333,0.4287,0.0000
2025-07-30 14:24:03,client_3,0.5667,0.4529,0.0000
2025-07-30 14:33:41,client_3,0.5833,0.4558,0.0000
2025-07-30 14:43:19,client_3,0.5833,0.4720,0.0000
2025-07-30 14:52:59,client_3,0.6000,0.4729,0.0000
2025-07-30 15:02:36,client_3,0.6500,0.4910,0.0000
2025-07-30 15:12:14,client_3,0.6000,0.4827,0.0000
2025-07-30 15:21:52,client_3,0.5667,0.4802,0.0000
2025-07-30 15:31:27,client_3,0.5833,0.4809,0.0000
2025-07-30 15:41:05,client_3,0.5667,0.4804,0.0000
2025-07-30 15:50:43,client_3,0.6167,0.4866,0.0000
2025-07-30 16:00:17,client_3,0.5667,0.4798,0.0000
2025-07-30 16:09:53,client_3,0.5833,0.4857,0.0000
2025-07-30 16:19:31,client_3,0.5833,0.4845,0.0000
2025-07-30 16:29:08,client_3,0.5667,0.4797,0.0000
2025-07-30 16:38:42,client_3,0.5833,0.4857,0.0000
2025-07-30 16:48:24,client_3,0.5833,0.4872,0.0000
2025-07-30 16:58:12,client_3,0.5833,0.4846,0.0000
2025-07-30 16:58:25,client_3,0.5833,0.4846,0.0000
