timestamp,dataset,rank1,mAP,loss
2025-07-27 16:11:59,0,0.3500,0.3130,0.0000
2025-07-27 16:14:29,0,0.7000,0.5013,0.0000
2025-07-27 16:16:10,0,0.8500,0.6450,0.0000
2025-07-27 16:17:55,0,0.8000,0.6780,0.0000
2025-07-27 16:19:35,0,0.9000,0.7515,0.0000
2025-07-27 16:21:15,0,0.9000,0.7774,0.0000
2025-07-27 16:22:55,0,0.9000,0.7961,0.0000
2025-07-27 16:24:37,0,0.9000,0.8117,0.0000
2025-07-27 16:26:39,0,0.9000,0.8144,0.0000
2025-07-27 16:28:25,0,0.9000,0.8080,0.0000
2025-07-27 16:30:09,0,0.9000,0.8203,0.0000
