client,round,loss
0,0,2.905
0,1,2.249
0,2,1.72
0,3,1.341
0,4,1.017
0,5,0.851
0,6,0.686
0,7,0.576
0,8,0.464
0,9,0.382
0,10,0.34
0,11,0.294
0,12,0.258
0,13,0.207
0,14,0.208
0,15,0.201
0,16,0.169
0,17,0.142
0,18,0.123
0,19,0.113
0,20,0.183
0,21,0.168
0,22,0.155
0,23,0.166
0,24,0.145
0,25,0.14
0,26,0.136
0,27,0.126
0,28,0.114
0,29,0.121
0,30,0.106
0,31,0.114
0,32,0.105
0,33,0.1
0,34,0.097
0,35,0.104
0,36,0.093
0,37,0.092
0,38,0.095
0,39,0.097
0,40,0.09
0,41,0.096
0,42,0.085
0,43,0.084
0,44,0.083
0,45,0.079
0,46,0.07
0,47,0.07
0,48,0.063
0,49,0.067
0,50,0.073
0,51,0.072
0,52,0.068
0,53,0.068
0,54,0.077
0,55,0.063
0,56,0.071
0,57,0.068
0,58,0.068
0,59,0.073
0,60,0.065
0,61,0.062
0,62,0.063
0,63,0.066
0,64,0.063
0,65,0.065
0,66,0.068
0,67,0.059
0,68,0.061
0,69,0.055
0,70,0.06
0,71,0.056
0,72,0.061
0,73,0.058
0,74,0.055
0,75,0.057
0,76,0.062
0,77,0.066
0,78,0.065
0,79,0.077
0,80,0.071
0,81,0.066
0,82,0.067
0,83,0.073
0,84,0.072
0,85,0.07
0,86,0.068
0,87,0.058
0,88,0.057
0,89,0.053
0,90,0.059
0,91,0.061
0,92,0.066
0,93,0.063
0,94,0.055
0,95,0.053
0,96,0.056
0,97,0.053
0,98,0.06
0,99,0.057
