timestamp,dataset,rank1,mAP,loss
2025-07-17 08:15:55,2,0.6333,0.4716,0.0000
2025-07-17 08:56:12,2,0.6333,0.4968,0.0000
2025-07-17 09:44:11,2,0.6333,0.5066,0.0000
2025-07-17 10:28:43,2,0.6333,0.5095,0.0000
2025-07-17 11:16:27,2,0.6333,0.5064,0.0000
2025-07-17 12:03:33,2,0.6333,0.5118,0.0000
