cosine_sim,student_norm,teacher_norm
0.9657,29.3556,30.9062
0.9562,29.2482,30.3627
0.9583,29.2556,30.4763
0.9632,29.3364,31.0856
0.9641,29.3686,31.2520
0.9555,29.2503,30.7011
0.9680,29.3080,31.7211
0.9718,29.3175,30.4402
0.9470,29.1596,32.0152
0.9628,29.2148,30.8725
0.9339,29.2100,32.4299
0.9510,29.2456,31.4037
0.9547,29.3305,30.8185
0.9403,29.2773,32.5984
0.9515,29.3649,30.3935
0.9440,29.3104,32.8239
0.9411,29.3606,31.0655
0.9492,29.2378,31.5565
0.9580,29.2660,30.7213
0.9578,29.2915,29.7917
0.9603,29.1351,30.2073
0.9493,29.1734,31.1008
0.9517,29.1558,32.1825
0.9564,29.2897,30.5796
0.9631,29.4022,30.1973
0.9597,29.5285,30.7876
0.9454,29.4240,32.1773
0.9465,29.3017,32.0133
0.9449,29.4347,30.7643
0.9432,29.2325,30.7017
0.9470,29.4449,32.3926
0.9466,29.3469,31.9612
0.9601,29.3309,29.7177
0.9416,29.3086,31.3736
0.9581,29.4636,30.3267
0.9301,29.1526,32.8605
0.9461,29.1658,30.4154
0.9554,29.3170,31.7349
0.9563,29.3692,31.4382
0.9645,29.3511,30.0373
0.9659,29.2877,30.4062
0.9548,29.2441,31.9623
0.9591,29.2102,29.8326
0.9637,29.4362,29.6058
0.9626,29.3171,30.5953
0.9580,29.1688,29.9923
0.9760,29.2115,29.4397
0.9584,29.1952,30.6254
0.9625,29.1466,30.0038
0.9641,29.3260,30.2908
0.9618,29.2814,29.9750
0.9676,29.2296,30.0141
0.9742,29.2787,29.0827
0.9679,29.5656,30.5465
0.9585,29.2636,31.5934
0.9712,29.3059,30.2171
0.9470,29.1485,31.9884
0.9513,29.2025,30.4305
0.9525,29.1881,32.0272
0.9602,29.2146,31.2325
0.9507,29.3549,30.9723
0.9489,29.4260,32.3568
0.9491,29.2531,31.5161
0.9499,29.2031,31.2859
0.9529,29.4112,32.0111
0.9624,29.3274,30.5324
0.9611,29.0487,31.6278
0.9566,29.0861,33.1812
0.9414,29.0511,31.2600
0.9635,29.3234,32.1751
0.9578,29.0105,30.7414
0.9544,29.1081,31.8513
0.9592,29.0322,31.4680
0.9686,29.3954,31.7606
0.9625,29.3724,32.3111
0.9637,29.2900,29.9013
0.9634,29.1157,30.6401
0.9656,29.0632,31.1815
0.9690,29.1365,29.6653
0.9675,29.0231,30.3224
0.9636,29.1596,29.2460
0.9706,29.2400,29.7852
0.9768,29.2042,30.8263
0.9703,29.3446,30.4879
0.9616,29.1940,30.8062
0.9667,29.3130,29.7181
0.9659,29.2549,30.5454
0.9698,29.1332,30.2162
0.9636,29.0867,29.4512
0.9728,29.4072,29.5988
0.9554,29.1721,30.1606
0.9715,29.1440,29.5605
0.9588,29.2892,30.3657
0.9578,29.1782,29.1316
0.9640,29.2423,28.8966
0.9562,29.0552,30.8249
0.9691,29.3361,30.2417
0.9622,29.3174,30.9064
0.9591,29.1743,30.4773
0.9640,29.3886,29.6929
0.9530,29.2760,31.4120
0.9656,29.0236,30.5606
0.9651,29.3351,29.4672
0.9687,29.2760,29.8550
0.9605,28.9711,30.1822
0.9603,29.2099,30.6756
