timestamp,dataset,rank1,mAP,loss
2025-07-18 11:50:54,1,0.5000,0.3463,0.0000
2025-07-18 12:04:01,1,0.5333,0.4043,0.0000
2025-07-18 12:17:46,1,0.5667,0.4312,0.0000
2025-07-18 12:31:28,1,0.5667,0.4450,0.0000
2025-07-18 12:44:26,1,0.5667,0.4437,0.0000
2025-07-18 12:57:27,1,0.5667,0.4445,0.0000
2025-07-18 13:12:17,1,0.5667,0.4448,0.0000
2025-07-18 13:25:12,1,0.5667,0.4522,0.0000
2025-07-18 13:40:32,1,0.5667,0.4382,0.0000
