client,round,loss
0,0,2.905
0,1,2.249
0,2,1.72
0,3,1.341
0,4,1.017
0,5,0.851
0,6,0.686
0,7,0.576
0,8,0.464
0,9,0.382
0,10,0.34
0,11,0.294
0,12,0.258
0,13,0.207
0,14,0.208
0,15,0.201
0,16,0.169
0,17,0.142
0,18,0.123
0,19,0.113
0,20,0.247
0,21,0.227
0,22,0.214
0,23,0.227
0,24,0.203
0,25,0.203
0,26,0.197
0,27,0.179
0,28,0.165
0,29,0.175
0,30,0.155
0,31,0.17
0,32,0.157
0,33,0.151
0,34,0.146
0,35,0.16
0,36,0.143
0,37,0.146
0,38,0.152
0,39,0.154
0,40,0.146
0,41,0.153
0,42,0.135
0,43,0.135
0,44,0.13
0,45,0.124
0,46,0.114
0,47,0.112
0,48,0.104
0,49,0.107
0,50,0.116
0,51,0.119
0,52,0.113
0,53,0.111
0,54,0.122
0,55,0.104
0,56,0.116
0,57,0.114
0,58,0.115
0,59,0.122
0,60,0.111
0,61,0.106
0,62,0.107
0,63,0.11
0,64,0.107
0,65,0.109
0,66,0.116
0,67,0.102
0,68,0.103
0,69,0.094
0,70,0.101
0,71,0.097
0,72,0.106
0,73,0.101
0,74,0.095
0,75,0.099
0,76,0.108
0,77,0.115
0,78,0.118
0,79,0.14
0,80,0.126
0,81,0.12
0,82,0.12
0,83,0.133
0,84,0.132
0,85,0.127
0,86,0.118
0,87,0.104
0,88,0.1
0,89,0.094
0,90,0.106
0,91,0.109
0,92,0.115
0,93,0.109
0,94,0.098
0,95,0.095
0,96,0.104
0,97,0.096
0,98,0.104
0,99,0.105
