cosine_sim,student_norm,teacher_norm
0.9337,30.0136,31.5582
0.9386,29.8668,33.6618
0.9483,29.8719,32.9410
0.9536,29.7488,32.8121
0.9426,30.0340,32.5356
0.9313,30.0699,31.6261
0.9388,29.8991,31.4469
0.9506,29.8542,31.3873
0.9520,29.9273,33.5141
0.9456,29.7669,32.2489
0.9191,29.8861,32.5488
0.9398,29.8173,31.5786
0.9437,29.9009,32.4334
0.9597,29.9838,31.5712
0.9540,29.8059,31.0479
0.9455,29.9141,31.7163
0.9215,29.9421,32.6754
0.9275,29.8561,31.2831
0.9512,30.0101,32.8937
0.9398,29.7765,31.8962
0.9432,29.7746,31.1460
0.9502,29.9548,32.5377
0.9472,29.8912,31.0813
0.9472,29.7064,30.6756
0.9459,29.8597,32.1980
0.9447,29.7647,32.3648
0.9540,30.0206,32.2987
0.9462,29.7801,31.5866
0.9568,29.7795,31.3559
0.9557,29.8707,32.5265
0.9495,29.8522,30.7995
0.9510,30.0179,32.4744
0.9438,30.0629,31.8191
0.9455,30.0853,32.0523
0.9514,29.8265,31.5264
0.9463,29.8924,32.6601
0.9479,29.7569,31.3107
0.9506,30.0752,31.5792
0.9549,29.7686,33.1002
0.9143,29.7817,30.9557
0.9595,29.8476,32.6916
0.9369,30.0319,32.2837
0.9536,29.9037,32.6804
0.9489,29.7567,33.2914
0.9412,29.9610,32.5771
0.9300,29.8708,33.2882
0.9476,29.9911,32.5714
0.9452,30.0946,32.4888
0.9470,29.8374,32.5168
0.9440,29.9728,33.9369
0.9553,29.9271,32.7341
0.9559,29.9956,32.5339
0.9566,29.9846,32.2767
0.9501,29.9638,32.3973
0.9485,30.0802,32.3006
0.9575,29.9572,31.6405
0.9438,29.5613,31.7715
0.9376,29.8592,32.1127
0.9422,29.6955,31.1580
0.9474,30.1865,32.5567
0.9427,29.7961,31.1017
0.9498,29.8565,31.9252
0.9605,29.9108,33.0143
0.9608,29.8082,32.5820
0.9463,29.8542,33.7115
0.9481,29.8107,32.4449
0.9382,29.6299,31.8383
0.9534,29.8770,31.9678
0.9521,29.6256,32.3854
0.9370,29.7875,33.0665
0.9450,30.1926,33.2596
0.9512,29.9089,32.7178
0.9229,30.0631,33.3848
0.9467,29.8880,33.6692
0.9573,30.0281,32.2907
0.9512,29.9946,33.6150
0.9567,29.7960,32.7189
0.9544,29.7727,32.7540
0.9616,29.8450,32.0365
0.9497,29.8246,31.7733
0.9416,29.9747,32.0717
0.9443,29.9158,32.0351
0.9482,30.0360,31.4753
0.9623,29.7018,31.8194
0.9555,30.0695,32.8868
0.9454,30.1214,33.4712
0.9575,29.8652,33.8103
0.9551,29.9381,32.4621
0.9349,29.7614,32.1257
0.9482,29.8755,32.7981
0.9584,30.0105,30.4944
0.9521,29.9611,32.4341
0.9479,29.7965,31.1532
0.9462,29.7664,32.5282
0.9523,29.8256,32.2858
0.9392,29.9521,31.9065
0.9506,29.8764,32.4683
0.9485,29.7454,31.2068
0.9479,29.8213,31.2391
0.9584,29.9216,32.3264
0.9565,29.8890,31.3707
0.9501,29.9578,31.6083
0.9541,29.8632,31.9342
0.9597,29.9284,31.4590
0.9698,30.0247,31.8826
0.9537,29.8363,32.3289
0.9558,29.8048,31.4969
0.9582,30.0035,33.2082
0.9597,29.9195,32.0364
0.9630,29.9142,31.8767
0.9524,29.7841,32.2941
