timestamp,dataset,rank1,mAP,loss
2025-07-27 19:05:38,0,0.6000,0.4036,0.0000
2025-07-27 19:07:37,0,0.9000,0.7879,0.0000
2025-07-27 19:09:38,0,0.9500,0.8259,0.0000
2025-07-27 19:11:34,0,0.9500,0.8492,0.0000
2025-07-27 19:13:48,0,0.9500,0.8414,0.0000
2025-07-27 19:16:33,0,0.9500,0.8566,0.0000
2025-07-27 19:18:14,0,0.9500,0.8594,0.0000
2025-07-27 19:20:41,0,0.9500,0.8658,0.0000
2025-07-27 19:22:35,0,0.9500,0.8615,0.0000
2025-07-27 19:25:18,0,0.9500,0.8769,0.0000
2025-07-27 19:27:31,0,0.9500,0.8823,0.0000
