timestamp,dataset,rank1,mAP,loss
2025-07-29 21:17:12,1,0.3571,0.3794,0.0000
2025-07-29 21:18:36,1,0.8571,0.5112,0.0000
2025-07-29 21:20:54,1,0.5714,0.5192,0.0000
2025-07-29 21:23:13,1,0.7857,0.5891,0.0000
2025-07-29 21:25:17,1,0.6429,0.5384,0.0000
2025-07-29 21:27:17,1,0.7857,0.6066,0.0000
2025-07-29 21:29:53,1,0.7857,0.6757,0.0000
2025-07-29 21:31:53,1,0.7143,0.6498,0.0000
2025-07-29 21:34:49,1,0.6429,0.6319,0.0000
2025-07-29 21:36:32,1,0.9286,0.6961,0.0000
2025-07-29 21:38:49,1,0.7857,0.6511,0.0000
