timestamp,dataset,rank1,mAP,loss
2025-07-29 20:18:24,3,0.7143,0.4499,0.0000
2025-07-29 20:20:28,3,0.6429,0.4120,0.0000
2025-07-29 20:22:30,3,0.5714,0.4240,0.0000
2025-07-29 20:26:27,3,0.5714,0.4647,0.0000
2025-07-29 20:29:34,3,0.7143,0.5036,0.0000
2025-07-29 20:32:56,3,0.6429,0.5104,0.0000
2025-07-29 20:35:03,3,0.5714,0.5174,0.0000
2025-07-29 20:38:43,3,0.7143,0.5443,0.0000
2025-07-29 20:41:55,3,0.7857,0.5511,0.0000
2025-07-29 20:45:06,3,0.7857,0.5530,0.0000
2025-07-29 20:48:43,3,0.7857,0.5543,0.0000
