client,round,loss
2,0,1.085
2,1,1.556
2,2,1.412
2,3,1.738
2,4,1.417
2,5,1.58
2,6,1.375
2,7,1.044
2,8,1.383
2,9,1.067
2,10,0.959
2,11,0.842
2,12,0.955
2,13,1.112
2,14,1.244
2,15,1.24
2,16,0.925
2,17,0.85
2,18,0.795
2,19,0.823
2,20,0.671
2,21,0.643
2,22,0.573
2,23,0.547
2,24,0.604
2,25,0.593
2,26,0.681
2,27,0.768
2,28,0.536
2,29,0.513
2,30,0.418
2,31,0.487
2,32,0.51
2,33,0.649
2,34,0.667
2,35,0.633
2,36,0.793
2,37,0.793
2,38,0.793
2,39,0.589
2,40,0.502
2,41,0.426
2,42,0.349
2,43,0.409
2,44,0.414
2,45,0.528
2,46,0.45
2,47,0.374
2,48,0.49
2,49,0.539
2,50,0.524
2,51,0.535
2,52,0.429
2,53,0.477
2,54,0.306
2,55,0.33
2,56,0.304
2,57,0.499
2,58,0.478
2,59,0.351
2,60,0.239
2,61,0.217
2,62,0.248
2,63,0.282
2,64,0.373
2,65,0.287
2,66,0.302
2,67,0.198
2,68,0.187
2,69,0.237
2,70,0.28
2,71,0.391
2,72,0.398
2,73,0.376
2,74,0.4
2,75,0.345
2,76,0.371
2,77,0.485
2,78,0.329
2,79,0.246
2,80,0.161
2,81,0.142
2,82,0.207
2,83,0.299
2,84,0.334
2,85,0.319
2,86,0.318
2,87,0.288
2,88,0.31
2,89,0.287
2,90,0.37
2,91,0.292
2,92,0.304
2,93,0.278
2,94,0.248
2,95,0.228
2,96,0.204
2,97,0.145
2,98,0.146
2,99,0.134
