cosine_sim,student_norm,teacher_norm
0.8807,24.3121,24.9563
0.9142,24.3546,25.2923
0.8916,24.2756,25.8329
0.9100,24.3644,25.5243
0.9197,24.3449,25.5246
0.9234,24.3390,24.8524
0.9094,24.3179,26.0731
0.9400,24.2812,25.0187
0.9239,24.3572,26.0128
0.9309,24.2145,25.8242
