client,round,loss
1,0,0.695
1,1,0.713
1,2,0.576
1,3,0.459
1,4,0.433
1,5,0.388
1,6,0.339
1,7,0.334
1,8,0.307
1,9,0.319
1,10,0.32
1,11,0.315
1,12,0.328
1,13,0.284
1,14,0.266
1,15,0.244
1,16,0.239
1,17,0.214
1,18,0.208
1,19,0.225
1,20,0.192
1,21,0.19
1,22,0.221
1,23,0.204
1,24,0.181
1,25,0.177
1,26,0.173
1,27,0.179
1,28,0.171
1,29,0.173
1,30,0.2
1,31,0.199
1,32,0.182
1,33,0.172
1,34,0.16
1,35,0.131
1,36,0.132
1,37,0.147
1,38,0.171
1,39,0.191
1,40,0.198
1,41,0.164
1,42,0.122
1,43,0.128
1,44,0.13
1,45,0.15
1,46,0.148
1,47,0.162
1,48,0.133
1,49,0.086
