timestamp,dataset,rank1,rank5,mAP
2025-07-14 14:47:39,client_0,0.7440,0.5116
2025-07-14 15:40:13,client_0,0.7840,0.5733
2025-07-14 16:31:41,client_0,0.7920,0.5977
2025-07-14 17:27:32,client_0,0.7840,0.6116
2025-07-14 18:23:15,client_0,0.8160,0.6282
