client,round,loss
1,0,1.509
1,1,1.372
1,2,1.18
1,3,1.009
1,4,0.855
1,5,0.682
1,6,0.553
1,7,0.442
1,8,0.369
1,9,0.312
1,10,0.321
1,11,0.282
1,12,0.231
1,13,0.226
1,14,0.193
1,15,0.193
1,16,0.17
1,17,0.132
1,18,0.145
1,19,0.147
1,20,0.108
1,21,0.1
1,22,0.1
1,23,0.104
1,24,0.093
1,25,0.082
1,26,0.08
1,27,0.085
1,28,0.076
1,29,0.086
1,30,0.068
1,31,0.076
1,32,0.082
1,33,0.055
1,34,0.065
1,35,0.069
1,36,0.057
1,37,0.047
1,38,0.05
1,39,0.052
1,40,0.054
1,41,0.046
1,42,0.049
1,43,0.046
1,44,0.036
1,45,0.049
1,46,0.04
1,47,0.061
1,48,0.043
1,49,0.042
1,50,0.045
1,51,0.04
1,52,0.036
1,53,0.043
1,54,0.041
1,55,0.038
1,56,0.037
1,57,0.047
1,58,0.044
1,59,0.034
1,60,0.036
1,61,0.044
1,62,0.039
1,63,0.036
1,64,0.042
1,65,0.042
1,66,0.036
1,67,0.041
1,68,0.05
1,69,0.038
1,70,0.046
1,71,0.046
1,72,0.038
1,73,0.032
1,74,0.034
1,75,0.032
1,76,0.031
1,77,0.033
1,78,0.04
1,79,0.037
1,80,0.032
1,81,0.033
1,82,0.041
1,83,0.04
1,84,0.03
1,85,0.028
1,86,0.032
1,87,0.046
1,88,0.028
1,89,0.03
1,90,0.035
1,91,0.037
1,92,0.029
1,93,0.031
1,94,0.028
1,95,0.027
1,96,0.028
1,97,0.028
1,98,0.025
1,99,0.035
