client,round,loss
0,0,3.22
0,1,2.989
0,2,2.752
0,3,2.509
0,4,2.277
0,5,2.126
0,6,1.941
0,7,1.749
0,8,1.596
0,9,1.47
0,10,1.332
0,11,1.231
0,12,1.109
0,13,1.047
0,14,0.953
0,15,0.872
0,16,0.81
0,17,0.753
0,18,0.678
0,19,0.652
0,20,0.589
0,21,0.547
0,22,0.533
0,23,0.495
0,24,0.415
0,25,0.419
0,26,0.387
0,27,0.36
0,28,0.343
0,29,0.322
0,30,0.321
0,31,0.288
0,32,0.261
0,33,0.264
0,34,0.242
0,35,0.245
0,36,0.215
0,37,0.207
0,38,0.2
0,39,0.211
0,40,0.186
0,41,0.198
0,42,0.162
0,43,0.17
0,44,0.169
0,45,0.161
0,46,0.14
0,47,0.137
0,48,0.141
0,49,0.127
0,50,0.144
0,51,0.133
0,52,0.128
0,53,0.118
0,54,0.119
0,55,0.106
0,56,0.112
0,57,0.098
0,58,0.11
0,59,0.109
0,60,0.109
0,61,0.112
0,62,0.085
0,63,0.09
0,64,0.089
0,65,0.083
0,66,0.084
0,67,0.09
0,68,0.088
0,69,0.084
0,70,0.082
0,71,0.079
0,72,0.079
0,73,0.074
0,74,0.076
0,75,0.077
0,76,0.075
0,77,0.078
0,78,0.075
0,79,0.08
0,80,0.078
0,81,0.077
0,82,0.073
0,83,0.07
0,84,0.076
0,85,0.071
0,86,0.067
0,87,0.062
0,88,0.068
0,89,0.064
0,90,0.063
0,91,0.062
0,92,0.071
0,93,0.062
0,94,0.063
0,95,0.065
0,96,0.058
0,97,0.052
0,98,0.053
0,99,0.058
