cosine_sim,student_norm,teacher_norm
0.9094,29.8550,31.2788
0.9233,29.8025,32.0694
0.9153,29.7485,31.6161
0.9511,29.6353,32.2962
0.9352,29.8125,31.5106
0.9078,29.7237,31.0290
0.9084,29.7482,31.2079
0.8983,29.8484,30.5875
0.9146,29.9049,34.6989
0.9379,29.6037,32.6390
0.9396,29.8195,32.2512
0.9220,29.7111,32.8081
0.9137,29.7638,31.5056
0.9359,29.9372,33.0789
0.9092,29.7518,32.0309
0.9099,30.0158,32.4994
0.9533,29.8384,33.5825
0.9310,29.6621,31.6695
0.9330,29.4874,32.4082
0.9312,29.9135,31.5724
0.9179,29.7533,31.2506
0.9263,29.7646,32.3033
0.9520,29.7475,32.3127
0.9373,29.6256,30.3701
0.9466,29.7242,31.2311
0.9436,29.7158,30.4666
0.9259,29.8715,31.7978
0.9361,29.8114,31.4295
0.9324,29.8799,34.4061
0.9610,29.6866,32.1458
0.9489,29.8161,30.3279
0.9398,29.8966,31.9987
0.9308,29.8823,31.3570
0.9252,29.8444,31.0077
0.9436,29.7321,32.3051
0.9519,30.0685,33.1788
0.9617,29.7618,31.2254
0.9536,30.0673,32.7107
0.9486,29.9399,31.9678
0.9343,29.8209,31.3394
0.9444,30.0786,31.9804
0.9549,29.8479,32.0122
0.9485,29.7848,32.9063
0.9507,29.6999,32.2168
0.9431,29.8248,31.8664
0.9325,30.0959,32.3479
0.9427,29.8326,31.2444
0.9353,29.7534,32.2182
0.9377,29.8184,31.0936
0.9380,29.6600,31.1301
0.9309,29.8203,30.8531
0.9297,29.8701,30.8306
0.9260,29.9273,32.7165
0.9405,29.9340,33.8861
0.9524,29.9822,32.5717
0.9457,29.8138,31.8987
0.9305,29.6832,30.1147
0.9434,29.8137,32.9369
0.9297,29.4538,31.0145
0.9314,29.9453,32.0039
0.9353,30.0938,31.6013
0.9536,29.7577,31.0095
0.9436,29.7205,31.5426
0.9514,29.9183,31.7567
0.9343,29.7661,30.4699
0.9417,29.7966,31.5218
0.9359,29.9045,30.7122
0.9423,29.9217,30.0640
0.8994,29.7861,31.3721
0.9369,30.1303,33.4100
0.9448,29.8432,31.2703
0.9397,29.7868,31.6472
0.9323,29.7553,31.7109
0.9610,29.9526,32.3501
0.9571,29.7734,31.8667
0.9522,29.8886,32.0737
0.9409,29.7924,31.6424
0.9266,29.9445,30.8175
0.9426,30.1159,30.7509
0.9303,29.7098,29.9142
0.9531,29.7341,30.6778
0.9498,29.8560,31.9271
0.9438,29.8655,31.9721
0.9451,29.7061,32.3179
0.9253,29.8855,32.4295
0.9274,29.8146,30.7432
0.9616,29.9298,32.9879
0.9432,29.7051,31.1713
0.9403,29.7959,30.5303
0.9439,29.9371,32.7511
0.9458,29.9655,31.9142
0.9445,29.9066,32.7918
0.9152,29.7809,30.8581
0.9589,29.6740,31.1900
0.9386,29.6655,29.9602
0.9331,29.8330,31.1685
0.9126,29.7106,32.9492
0.9402,30.0301,32.0982
0.9438,30.0468,32.6804
0.9438,30.0043,33.0491
0.9368,29.9918,30.8202
0.9497,30.0073,32.6307
0.9161,29.9932,31.0318
0.9441,29.8037,30.0891
0.9470,29.8020,31.0734
0.9501,30.0843,32.5322
0.9457,29.8501,30.5265
0.9443,29.8084,31.2217
0.9338,30.0801,33.5471
0.9268,29.7214,30.5152
0.9273,29.8049,30.9507
0.9279,29.8106,31.3709
0.9353,29.7164,32.0395
0.9459,29.7384,31.8294
0.9434,29.7634,32.0827
0.9369,30.1963,32.0580
0.9354,30.0078,33.3414
0.9169,29.8432,32.8468
0.9180,29.8511,32.2532
0.9340,29.8841,31.5773
0.9203,29.9870,32.4624
0.8976,29.7090,32.3996
0.9323,29.8847,30.4452
0.9193,29.9151,31.3006
0.9152,29.8942,32.3434
0.9293,29.8399,32.5832
0.9493,29.8461,31.3210
0.9177,29.7639,30.8046
0.9401,30.0141,31.2231
0.9334,29.8408,31.8560
0.9270,30.0506,32.3284
0.9380,29.8453,32.1937
0.9323,30.1739,32.5115
0.9128,30.0355,32.9508
0.9273,29.9609,32.9664
0.9282,29.8231,32.0928
0.9332,29.6866,31.3046
0.9483,29.9256,30.3933
0.9482,29.8296,32.3950
0.9312,29.8116,31.4094
0.9376,29.8442,32.7282
0.9441,29.9241,31.3708
0.9025,29.7698,32.2270
0.9146,29.7155,30.3517
0.9545,29.7036,32.1190
0.9452,30.0465,31.0630
0.9433,29.9089,32.1112
0.9340,30.0238,32.5461
0.9509,30.1554,33.6942
0.9403,30.0542,33.4267
0.9564,29.9257,30.2299
0.9486,30.0074,31.3641
0.9622,29.9242,31.4601
0.9523,30.0278,31.9305
0.9460,29.9265,30.5843
0.9545,29.7575,31.4042
0.9364,29.9060,31.6931
0.9690,29.7946,31.1026
0.9572,29.8737,31.8069
0.9590,29.8181,31.3988
0.9536,29.9342,30.5088
0.9411,29.7648,30.8617
0.9486,29.6566,30.8001
0.9573,30.0380,31.4865
0.9641,29.9715,29.5340
0.9575,29.9646,30.7888
0.9553,30.0358,31.3626
0.9463,29.9811,30.0937
0.9447,29.8280,29.3894
0.9649,29.8615,30.0253
0.9522,29.8139,30.6669
0.9431,29.8611,31.6502
0.9524,29.7493,29.7553
0.9540,29.7785,30.2890
0.9428,30.0374,30.4941
0.9464,29.7621,30.6474
0.9619,30.0094,30.6344
0.9556,29.7486,30.5395
0.9577,29.9436,32.2323
0.9643,29.9594,30.6093
0.9571,29.9619,30.1103
0.9591,29.9986,31.8809
0.9587,29.9944,31.3883
0.9658,29.8489,31.7694
0.9597,30.0327,31.5088
0.9591,30.1322,31.1738
0.9572,29.8105,31.4601
0.9536,29.8436,31.4019
0.9551,30.0827,31.2603
0.9556,29.8958,31.1694
0.9542,29.8099,30.0125
0.9539,29.8737,31.9046
0.9594,30.3808,33.2122
0.9615,29.9200,31.0136
0.9600,30.0205,32.2045
0.9546,30.0819,31.5684
0.9531,29.8687,31.2382
0.9572,30.2243,31.1828
0.9629,29.8795,32.6789
0.9345,29.7742,31.0334
0.9502,29.9447,33.3242
0.9481,30.2129,32.5987
0.9516,29.8764,31.4578
0.9388,30.0173,31.7585
0.9460,29.6153,31.0427
0.9547,29.8956,31.2214
0.9555,30.0311,31.9938
0.9478,30.0899,32.0631
0.9483,29.7674,32.6318
0.9474,29.8177,32.1953
0.9544,30.0939,32.6338
0.9456,29.9632,32.3919
0.9391,29.7118,30.8730
0.9495,29.9833,32.5247
0.9500,29.8457,31.3897
0.9400,29.8422,32.2977
0.9542,29.8916,29.9257
0.9277,29.8036,31.6293
0.9316,29.8577,32.2787
0.9247,29.9755,31.2336
0.9471,29.9925,32.8760
0.9535,29.8405,31.6843
0.9652,29.9093,31.1139
0.9436,29.8123,31.2568
0.9471,30.1208,30.5941
0.9513,29.8081,30.6901
0.9514,29.9499,32.4178
0.9609,29.8716,30.4743
0.9438,29.8337,31.3254
0.9619,29.7485,29.9904
0.9553,30.0280,31.1763
0.9566,29.7103,30.6787
0.9606,29.8013,31.4200
0.9657,29.7747,30.0148
0.9610,30.0700,31.0231
0.9626,29.9210,31.2221
0.9527,29.7019,30.0090
0.9648,30.0542,31.2055
0.9583,29.8452,30.9780
0.9670,29.9378,30.1254
0.9652,30.0245,30.1075
0.9540,29.8576,30.4335
0.9580,29.8896,30.7582
0.9470,29.9041,31.2582
0.9571,29.9594,30.5884
0.9526,29.8307,29.8506
0.9596,29.8038,30.5212
0.9498,29.9725,31.6238
0.9626,29.9356,32.0838
0.9567,29.8259,30.9115
0.9643,30.0115,31.1167
0.9311,29.7791,29.8350
0.9545,30.0447,29.9592
0.9695,29.9232,30.8694
0.9619,29.7310,31.9562
0.9487,29.8850,30.3927
0.9556,29.8434,31.0936
0.9552,30.0479,32.0800
0.9530,30.1090,31.5487
0.9558,29.7183,32.7722
0.9533,29.9211,31.9423
0.9231,29.8965,33.5090
0.9585,29.9056,32.8089
0.9464,29.7269,30.8447
0.9595,29.9029,31.7544
0.9568,29.9910,32.8855
0.9473,29.7769,32.6862
0.9435,29.9256,31.8112
0.9565,29.8033,32.6046
0.9505,29.8912,32.8562
0.9503,29.8902,31.3587
0.9348,29.7498,32.1393
0.9258,29.6911,31.7556
0.9509,29.9405,32.5590
0.9456,29.7862,30.4160
0.9528,29.9508,32.2100
0.9414,29.7253,31.0321
0.9514,29.8115,32.1550
0.9651,29.9398,30.7829
0.9663,29.8946,31.1657
0.9658,29.8367,33.6311
0.9552,29.9831,32.2432
0.9559,29.7819,32.0999
0.9531,30.0657,32.2348
0.9485,29.9247,32.7036
0.9619,30.1627,32.3282
0.9673,29.7082,32.4623
0.9600,29.6731,29.6721
0.9650,29.8908,32.3948
0.9563,29.7150,30.6647
0.9586,29.6884,30.9257
0.9560,29.6129,31.6695
0.9654,29.9333,31.2075
0.9541,29.8956,30.7989
0.9501,29.8642,32.8674
0.9255,29.6855,31.3770
0.9563,29.7968,30.8931
0.9695,30.0680,30.3094
0.9679,29.9490,31.5861
0.9554,29.7687,32.0839
0.9606,29.5645,29.5356
0.9601,29.8282,30.5304
0.9707,29.9090,30.5663
0.9564,29.9079,30.9359
0.9611,29.8773,30.6180
0.9594,29.8485,31.7542
0.9615,29.8031,30.2941
0.9581,29.8440,31.0976
0.9599,30.0374,31.9398
0.9564,29.9633,30.2561
0.9531,29.7496,31.1074
0.9594,30.0230,32.7542
0.9543,29.9533,32.9606
0.9437,29.6702,31.0509
0.9552,29.8902,31.7157
0.9531,29.8426,31.7577
0.9443,29.8464,31.1283
0.9554,29.7471,31.0861
0.9577,30.1096,31.3637
0.9656,29.6564,30.4278
0.9561,30.0026,32.0039
0.9612,29.7461,30.8990
0.9509,29.7993,29.8758
0.9673,30.1733,31.0150
0.9523,29.9836,31.6298
0.9586,29.8715,30.9255
0.9443,29.6641,30.7150
0.9643,29.8265,31.3323
0.9649,29.9503,31.6386
0.9648,29.9229,31.4323
0.9602,29.9685,31.0490
0.9596,29.7925,31.7505
0.9513,29.8498,32.3221
0.9627,29.8697,31.6044
0.9513,30.0403,32.0695
0.9624,29.9937,30.9401
0.9608,29.8510,31.3055
0.9591,29.7396,31.6815
0.9503,29.7578,32.1491
0.9583,30.0730,30.7809
0.9534,30.1983,31.0610
0.9613,29.6498,30.8850
0.9608,30.0373,31.1479
0.9571,30.0011,30.8113
0.9621,29.9409,30.6261
0.9657,29.9613,31.6694
0.9588,29.8705,30.8670
0.9482,29.7821,30.0357
0.9628,29.7955,30.4301
0.9594,29.7399,29.5010
0.9294,29.7438,32.1281
0.9563,29.9410,30.9760
0.9489,29.8315,31.5823
0.9650,30.0666,31.1095
0.9593,29.7864,30.2375
0.9567,29.9078,31.4359
0.9538,29.9267,31.8930
0.9394,29.9954,31.1834
0.9505,29.8374,30.9030
0.9597,29.8690,31.3088
0.9519,30.1053,31.2015
0.9506,29.9601,30.7049
0.9498,29.8382,31.3883
0.9413,30.0940,31.5934
0.9496,29.9646,31.1255
0.9385,29.9600,30.6670
0.9557,29.8207,31.1028
0.9410,30.0556,31.2683
0.9593,29.9548,31.7408
0.9593,30.0494,31.1191
0.9312,29.7832,31.4470
0.9483,29.7528,31.0271
0.9416,29.9179,31.4458
0.9502,29.9946,32.5807
0.9281,29.9699,31.7628
0.9295,29.9028,32.0431
0.9529,29.8281,31.4261
0.9412,29.6407,31.4757
0.9518,29.9379,31.8133
0.9328,30.0382,32.6278
0.9421,30.0080,31.1093
0.9381,29.8721,32.5407
0.9558,29.8837,32.8319
0.9593,29.9390,32.5640
0.9354,30.0950,32.2196
0.9454,30.0915,35.0937
0.9473,29.8001,32.9386
0.9474,30.1495,34.4988
0.9319,29.9735,32.7259
0.9630,29.7978,32.5137
0.9284,29.8986,34.7109
0.9506,30.0275,33.3914
0.9512,30.0077,33.1530
0.9577,29.9347,32.1700
0.9445,30.0589,33.9940
0.9592,29.8494,32.9545
0.9385,29.7074,32.8263
0.9475,29.9248,34.4796
0.9549,29.7443,33.0481
0.9344,29.7864,33.2973
0.9499,29.8790,32.8963
0.9547,29.8106,32.4914
0.9452,29.8483,32.3436
0.9435,29.8458,32.9232
0.9350,29.7579,32.5054
0.9375,29.8211,31.9096
0.9426,29.9276,32.6350
0.9460,29.9824,33.5539
0.9601,29.9768,33.2326
0.9418,29.8339,31.4037
0.9416,29.9945,32.5686
0.9559,29.9811,31.8160
0.9568,29.9054,32.5689
0.9464,29.6932,30.7670
0.9566,29.9638,33.5774
0.9621,29.9268,32.6900
0.9557,29.9820,32.1129
0.9470,29.7127,31.4224
0.9606,29.7899,32.7930
0.9582,29.9865,31.2701
0.9488,29.8434,30.8042
0.9602,29.7697,30.9106
0.9534,29.9978,33.0239
0.9524,29.9311,31.3762
0.9407,29.7655,31.6601
0.9583,29.7700,32.3906
0.9667,29.7893,32.7866
0.9479,29.9689,31.8394
0.9566,29.8742,32.3650
0.9466,30.0749,32.5560
0.9578,29.8028,31.1770
0.9282,30.1701,32.4127
0.9553,29.8547,31.2249
0.9531,29.7490,31.2922
0.9638,29.9435,30.2056
0.9549,29.6113,30.8538
0.9552,30.0015,31.3119
0.9544,29.8567,32.9750
0.9624,29.9082,31.7374
0.9561,29.8127,29.7351
0.9663,29.7930,32.4922
0.9540,29.8119,29.9890
0.9573,30.0321,31.7842
0.9612,29.8368,31.5567
0.9349,29.8462,32.3097
0.9615,29.8254,31.8651
0.9557,30.2771,31.7718
0.9619,30.0513,31.9079
0.9571,29.9381,32.5279
0.9526,29.8582,31.5937
0.9600,29.9400,31.0735
0.9666,29.7757,31.1508
0.9565,29.7052,30.0949
0.9563,29.6973,31.1958
0.9555,30.0755,33.3051
0.9534,29.8573,30.9948
0.9409,29.9620,30.5609
0.9502,29.8914,30.6861
0.9457,29.9666,31.6808
0.9391,29.6967,30.4022
0.9615,29.5964,30.3945
0.9553,29.8850,32.1787
0.9486,29.9297,32.3818
0.9687,29.9396,31.4989
0.9373,29.7280,31.7230
0.9475,29.8189,32.3705
0.9682,29.8921,31.1909
0.9557,29.9687,31.3114
0.9422,29.8846,31.4836
0.9421,30.1143,32.9433
0.9502,29.8835,32.7230
0.9452,29.9145,31.7579
0.9407,29.9423,31.0709
0.9275,29.8132,31.4829
0.9439,29.8208,31.4145
0.9509,29.8659,32.0740
0.9592,29.7820,31.8136
0.9445,29.9327,31.2819
0.9325,29.8100,31.9090
0.9291,29.7583,31.7437
0.9574,29.9431,32.1723
0.9691,29.8239,31.1611
0.9372,29.9045,30.3439
0.9648,30.0162,31.7943
0.9489,29.7587,31.0762
0.9589,30.0626,33.2415
0.9428,30.1128,32.9255
0.9348,29.8876,31.2743
0.9574,29.7338,30.9018
0.9692,29.8239,32.1729
0.9573,29.9972,30.8878
0.9603,29.7781,31.2947
0.9633,29.8704,32.0155
0.9504,29.6879,30.8415
0.9555,29.8490,31.6588
0.9596,29.9277,31.3854
0.9542,29.6621,30.4956
0.9613,29.9553,31.3411
0.9393,29.7073,31.5641
0.9417,29.6908,30.5243
0.9522,30.0775,31.7311
0.9527,29.6826,31.1132
0.9539,29.6723,31.4491
0.9646,29.8102,30.9962
0.9773,29.7867,30.9907
0.9597,30.0691,30.6467
0.9577,29.8952,30.6043
0.9630,29.8896,30.7963
0.9672,30.0609,31.1840
0.9475,29.7660,29.6625
0.9681,29.7137,30.5815
0.9648,29.8991,31.9321
0.9627,29.9354,30.9930
0.9628,29.9680,32.0365
0.9656,29.7371,30.9026
0.9580,29.9825,31.2471
0.9612,29.8298,32.5770
0.9677,29.9289,31.3434
0.9513,29.7049,30.7746
0.9624,29.9359,31.4894
0.9683,29.9613,30.5612
