cosine_sim,student_norm,teacher_norm
0.9411,29.9879,31.6002
0.9210,29.9406,31.0531
0.9235,29.9930,30.4239
0.9327,29.8008,31.2796
0.9256,30.0802,32.8158
0.9299,29.7562,31.8531
0.9144,29.8215,30.7169
0.9233,29.8182,32.4784
0.9050,29.9795,31.7891
0.9140,30.0242,32.3577
0.9167,29.8536,31.7672
0.9169,29.8149,32.4277
0.9146,30.0191,31.8077
0.9334,29.8674,32.1968
0.9499,29.8605,32.4097
0.9231,29.7615,30.2905
0.9375,29.9745,31.7287
0.9110,29.8943,32.6787
0.9363,29.9335,31.2388
0.9195,29.8799,31.4111
0.9276,29.9907,32.2878
0.9374,29.9483,32.7316
0.9350,29.8506,31.4843
0.9370,30.0244,31.1586
0.9016,29.9187,30.5460
0.9086,29.8715,32.6052
0.9521,29.8482,31.9687
0.9363,29.8376,29.4917
0.9472,29.9978,30.9916
0.9360,29.9758,33.8220
0.9400,29.9190,32.3450
0.9242,29.7801,31.6727
0.9429,30.1758,32.7730
0.9182,29.8364,32.4685
0.9097,29.8174,31.0452
0.9233,29.9801,32.4811
0.9322,29.9841,32.4546
0.9309,29.6660,31.2958
0.9266,30.1702,32.0473
0.9360,29.9225,32.6361
0.9556,29.9618,32.9720
0.9115,29.7377,31.7938
0.9324,29.8312,34.0031
0.9299,29.9432,32.6627
0.9265,29.8382,31.2510
0.9395,29.9993,31.6413
0.9305,29.9364,32.4799
0.9471,29.8909,33.0725
0.9216,29.8542,32.2307
0.9219,29.5801,31.8321
0.9378,29.9201,32.3273
0.9349,29.9777,32.7640
0.9457,29.5799,33.5605
0.9239,29.8247,30.8376
0.9325,29.9866,31.6723
0.9268,30.1237,32.6951
0.9361,29.8666,34.1697
0.9357,30.0994,32.4392
0.9255,29.8313,32.5831
0.9364,30.1621,33.7272
0.9395,29.9312,33.6108
0.9281,29.8885,30.8803
0.9210,30.1093,33.4551
0.9344,29.9348,31.9807
0.9351,29.9855,31.5226
0.9393,29.8553,33.7206
0.9484,29.8739,32.9194
0.9522,29.7367,32.7705
0.9395,30.0149,32.5467
0.9262,30.0734,31.5931
0.9344,29.9163,31.5086
0.9461,29.8624,31.3881
0.9470,29.9289,33.5322
0.9401,29.7478,32.2392
0.9099,29.8794,32.5089
0.9327,29.8336,31.5825
0.9351,29.8718,32.4084
0.9589,29.9792,31.5810
0.9527,29.8022,31.0206
0.9426,29.9021,31.7317
0.9184,29.9311,32.6751
0.9219,29.8423,31.3129
0.9461,30.0341,32.8849
0.9323,29.7932,31.9406
0.9353,29.7572,31.0950
0.9439,29.9497,32.5357
0.9407,29.8860,31.1336
0.9399,29.7124,30.7425
0.9380,29.8537,32.1976
0.9345,29.8157,32.4233
0.9513,30.0157,32.3388
0.9434,29.7848,31.6680
0.9532,29.7936,31.4192
0.9530,29.8716,32.5606
0.9440,29.8473,30.8270
0.9461,30.0142,32.4255
0.9367,30.0602,31.8171
0.9366,30.0980,32.0437
0.9443,29.8844,31.5316
0.9377,29.9221,32.7062
0.9404,29.7973,31.2893
0.9430,30.0872,31.5946
0.9469,29.7787,33.1094
0.9103,29.7972,30.9538
0.9569,29.8594,32.7817
0.9320,30.0605,32.3688
0.9482,29.9301,32.7114
0.9451,29.7780,33.3899
0.9375,29.9751,32.6406
0.9220,29.8632,33.3684
0.9390,30.0117,32.6118
0.9356,30.0885,32.6058
0.9397,29.8869,32.5625
0.9354,29.9594,34.0167
0.9468,29.9071,32.7732
0.9438,30.0023,32.5981
0.9544,29.9872,32.2900
0.9468,29.9762,32.4288
0.9449,30.0948,32.3072
0.9555,29.9905,31.6274
0.9377,29.5898,31.8415
0.9296,29.8668,32.0818
0.9345,29.6841,31.2945
0.9395,30.1707,32.5922
0.9336,29.8305,31.1278
0.9418,29.8926,31.9469
0.9557,29.9457,33.1054
0.9570,29.7936,32.5972
0.9437,29.8532,33.8320
0.9443,29.8270,32.5782
0.9340,29.6291,31.9337
0.9502,29.9011,32.0078
0.9447,29.6534,32.4509
0.9278,29.8173,33.0440
0.9362,30.2435,33.3780
0.9440,29.9285,32.7440
0.9119,30.0855,33.5220
0.9366,29.9014,33.6807
0.9499,30.0810,32.3075
0.9413,30.0298,33.6732
0.9485,29.8210,32.8541
0.9510,29.8000,32.8023
0.9592,29.8528,32.0783
0.9446,29.8463,31.8097
0.9374,29.9776,32.1026
0.9374,29.9446,32.1392
0.9443,30.0587,31.5113
0.9567,29.7192,31.8417
0.9484,30.0939,32.9683
0.9378,30.1209,33.5443
0.9514,29.8760,33.7958
0.9470,29.9512,32.4783
0.9292,29.7673,32.1253
0.9393,29.9267,32.8340
0.9545,30.0221,30.5437
0.9480,30.0026,32.6019
0.9440,29.8191,31.2561
0.9417,29.7936,32.6485
0.9479,29.8550,32.3704
0.9322,29.9752,32.0570
0.9430,29.8393,32.4827
0.9412,29.7751,31.3265
0.9419,29.8567,31.3311
0.9517,29.9412,32.4462
0.9501,29.9266,31.4079
0.9424,29.9926,31.7497
0.9464,29.8539,32.0245
0.9576,29.9511,31.5070
0.9677,30.0492,31.9787
0.9515,29.8704,32.2637
0.9505,29.8183,31.6333
0.9534,30.0167,33.2509
0.9553,29.9372,32.1294
0.9592,29.9384,31.9114
0.9468,29.7990,32.4667
0.9496,29.9989,32.6768
0.9408,30.1314,32.5817
0.9427,29.8341,31.4132
0.9479,29.9376,30.0456
0.9489,29.9374,32.1674
0.9543,29.7544,32.4003
0.9636,30.0142,32.7877
0.9578,29.8709,32.5008
0.9459,29.8245,32.7279
0.9446,29.7789,32.5346
0.9496,29.8779,32.4212
0.9519,30.0934,32.9459
0.9546,29.9086,32.4521
0.9479,29.9995,33.3673
0.9351,29.9904,33.2804
0.9448,29.8503,32.0342
0.9529,29.9174,32.6632
0.9639,29.9949,31.0902
0.9315,29.8097,31.4586
0.9586,29.7708,33.0254
0.9541,30.1022,32.6064
0.9489,30.0785,32.7007
0.9560,29.8925,32.0562
0.9556,29.9326,32.3259
0.9610,29.9904,32.4078
0.9573,30.0012,33.3080
0.9500,29.8268,30.8902
0.9432,29.8778,31.2730
0.9483,29.7098,31.8692
0.9436,29.9793,33.9539
0.9540,29.7542,31.7719
0.9466,29.8814,33.1657
0.9567,29.8772,32.4073
0.9508,29.8252,32.9973
0.9344,29.8460,33.3237
0.9580,30.0883,34.0807
0.9419,29.5984,31.6445
0.9319,29.7736,31.4336
0.9474,29.8181,33.3473
0.9589,29.8531,32.8443
