timestamp,dataset,rank1,mAP,loss
2025-07-18 20:22:07,0,0.4667,0.3091,0.0000
2025-07-18 20:22:31,1,0.4667,0.3091,0.0000
2025-07-18 20:22:55,2,0.4667,0.3091,0.0000
2025-07-18 20:55:39,0,0.5667,0.4160,0.0000
2025-07-18 20:56:03,1,0.5667,0.4160,0.0000
2025-07-18 20:56:27,2,0.5667,0.4160,0.0000
2025-07-18 21:27:55,0,0.5667,0.4283,0.0000
2025-07-18 21:28:21,1,0.5667,0.4283,0.0000
2025-07-18 21:28:45,2,0.5667,0.4283,0.0000
2025-07-18 22:00:06,0,0.5667,0.4405,0.0000
2025-07-18 22:00:31,1,0.5667,0.4405,0.0000
2025-07-18 22:00:55,2,0.5667,0.4405,0.0000
2025-07-18 22:32:23,0,0.5667,0.4379,0.0000
2025-07-18 22:32:48,1,0.5667,0.4379,0.0000
2025-07-18 22:33:13,2,0.5667,0.4379,0.0000
2025-07-18 23:04:41,0,0.5667,0.4257,0.0000
2025-07-18 23:05:06,1,0.5667,0.4257,0.0000
2025-07-18 23:05:30,2,0.5667,0.4257,0.0000
