client,round,loss
0,0,3.107
0,1,2.882
0,2,2.64
0,3,2.361
0,4,2.094
0,5,1.803
0,6,1.599
0,7,1.391
0,8,1.188
0,9,1.007
0,10,0.883
0,11,0.755
0,12,0.675
0,13,0.577
0,14,0.503
0,15,0.417
0,16,0.363
0,17,0.318
0,18,0.27
0,19,0.25
0,20,0.217
0,21,0.205
0,22,0.179
0,23,0.168
0,24,0.138
0,25,0.126
0,26,0.125
0,27,0.109
0,28,0.112
0,29,0.098
0,30,0.094
0,31,0.094
0,32,0.078
0,33,0.078
0,34,0.074
0,35,0.057
0,36,0.057
0,37,0.048
0,38,0.051
0,39,0.057
0,40,0.047
0,41,0.041
0,42,0.042
0,43,0.043
0,44,0.041
0,45,0.041
0,46,0.04
0,47,0.037
0,48,0.037
0,49,0.038
0,50,0.029
0,51,0.033
0,52,0.029
0,53,0.029
0,54,0.029
0,55,0.026
0,56,0.026
0,57,0.023
0,58,0.029
0,59,0.021
0,60,0.025
0,61,0.024
0,62,0.026
0,63,0.025
0,64,0.024
0,65,0.022
0,66,0.022
0,67,0.02
0,68,0.021
0,69,0.026
0,70,0.021
0,71,0.019
0,72,0.016
0,73,0.018
0,74,0.018
0,75,0.015
0,76,0.021
0,77,0.019
0,78,0.018
0,79,0.016
0,80,0.013
0,81,0.016
0,82,0.016
0,83,0.015
0,84,0.016
0,85,0.013
0,86,0.013
0,87,0.017
0,88,0.015
0,89,0.018
0,90,0.014
0,91,0.015
0,92,0.013
0,93,0.013
0,94,0.013
0,95,0.013
0,96,0.012
0,97,0.014
0,98,0.011
0,99,0.015
