cosine_sim,student_norm,teacher_norm
0.8810,24.3114,24.9199
0.9158,24.3203,25.1123
0.8949,24.1774,25.7136
0.9136,24.2857,25.5463
0.9211,24.2668,25.6713
0.9252,24.2515,25.0628
0.9122,24.2155,26.1221
0.9429,24.2151,25.0415
0.9252,24.2692,26.1100
0.9324,24.1438,25.8137
