timestamp,dataset,rank1,mAP,loss
2025-07-28 15:01:41,0,0.5750,0.4064,0.0000
2025-07-28 15:02:01,1,0.4750,0.3371,0.0000
2025-07-28 15:02:21,2,0.5750,0.3745,0.0000
2025-07-28 15:02:42,3,0.6250,0.4049,0.0000
2025-07-28 15:03:04,4,0.5750,0.3782,0.0000
2025-07-28 15:13:37,0,0.6000,0.3782,0.0000
2025-07-28 15:13:57,1,0.4500,0.3460,0.0000
2025-07-28 15:14:18,2,0.4750,0.3464,0.0000
2025-07-28 15:14:38,3,0.5750,0.3601,0.0000
2025-07-28 15:14:58,4,0.4750,0.3372,0.0000
2025-07-28 15:23:43,0,0.6750,0.4713,0.0000
2025-07-28 15:24:05,1,0.5250,0.3652,0.0000
2025-07-28 15:24:27,2,0.6250,0.4125,0.0000
2025-07-28 15:24:48,3,0.7000,0.4599,0.0000
2025-07-28 15:25:11,4,0.5500,0.4197,0.0000
2025-07-28 15:34:01,0,0.7000,0.5040,0.0000
2025-07-28 15:34:24,1,0.5500,0.3305,0.0000
2025-07-28 15:34:45,2,0.7250,0.4867,0.0000
2025-07-28 15:35:07,3,0.7000,0.5064,0.0000
2025-07-28 15:35:29,4,0.6500,0.4747,0.0000
2025-07-28 15:44:18,0,0.6500,0.4988,0.0000
2025-07-28 15:44:39,1,0.4750,0.3381,0.0000
2025-07-28 15:45:00,2,0.6500,0.4637,0.0000
2025-07-28 15:45:23,3,0.7500,0.5159,0.0000
2025-07-28 15:45:45,4,0.6500,0.4603,0.0000
2025-07-28 15:54:35,0,0.5500,0.3578,0.0000
2025-07-28 15:54:57,1,0.5500,0.4047,0.0000
2025-07-28 15:55:20,2,0.5750,0.3498,0.0000
2025-07-28 15:55:42,3,0.5500,0.3587,0.0000
2025-07-28 15:56:04,4,0.4500,0.3121,0.0000
2025-07-28 16:04:57,0,0.6250,0.5076,0.0000
2025-07-28 16:05:20,1,0.5750,0.3704,0.0000
2025-07-28 16:05:41,2,0.6250,0.4823,0.0000
2025-07-28 16:06:03,3,0.7000,0.5317,0.0000
2025-07-28 16:06:25,4,0.5750,0.4521,0.0000
2025-07-28 16:15:17,0,0.6500,0.5257,0.0000
2025-07-28 16:15:39,1,0.4500,0.3624,0.0000
2025-07-28 16:16:01,2,0.7250,0.5074,0.0000
2025-07-28 16:16:23,3,0.6750,0.5173,0.0000
2025-07-28 16:16:44,4,0.6000,0.4698,0.0000
2025-07-28 16:25:39,0,0.7000,0.5159,0.0000
2025-07-28 16:26:01,1,0.5500,0.3730,0.0000
2025-07-28 16:26:23,2,0.6750,0.4838,0.0000
2025-07-28 16:26:46,3,0.6750,0.4993,0.0000
2025-07-28 16:27:09,4,0.6750,0.4643,0.0000
2025-07-28 16:36:16,0,0.6500,0.5093,0.0000
2025-07-28 16:36:38,1,0.5000,0.3536,0.0000
2025-07-28 16:37:01,2,0.7000,0.4864,0.0000
2025-07-28 16:37:23,3,0.6750,0.5074,0.0000
2025-07-28 16:37:45,4,0.6250,0.4570,0.0000
2025-07-28 16:48:29,0,0.6500,0.4988,0.0000
2025-07-28 16:48:50,1,0.4750,0.3318,0.0000
2025-07-28 16:49:13,2,0.6500,0.4656,0.0000
2025-07-28 16:49:35,3,0.6000,0.4724,0.0000
2025-07-28 16:49:57,4,0.6250,0.4613,0.0000
2025-07-28 16:58:51,0,0.6750,0.5118,0.0000
2025-07-28 16:59:14,1,0.5000,0.3490,0.0000
2025-07-28 16:59:37,2,0.7500,0.5301,0.0000
2025-07-28 17:00:00,3,0.7000,0.5216,0.0000
2025-07-28 17:00:23,4,0.6000,0.4507,0.0000
2025-07-28 17:09:16,0,0.7000,0.5275,0.0000
2025-07-28 17:09:38,1,0.4750,0.3268,0.0000
2025-07-28 17:09:59,2,0.7500,0.5192,0.0000
2025-07-28 17:10:22,3,0.6750,0.5287,0.0000
2025-07-28 17:10:44,4,0.6500,0.4693,0.0000
2025-07-28 17:19:35,0,0.5000,0.3667,0.0000
2025-07-28 17:19:57,1,0.5000,0.3890,0.0000
2025-07-28 17:20:19,2,0.5750,0.3610,0.0000
2025-07-28 17:20:40,3,0.5750,0.3726,0.0000
2025-07-28 17:21:02,4,0.5000,0.3266,0.0000
2025-07-28 17:29:55,0,0.6500,0.5035,0.0000
2025-07-28 17:30:18,1,0.5000,0.3814,0.0000
2025-07-28 17:30:40,2,0.5500,0.4183,0.0000
2025-07-28 17:31:01,3,0.6500,0.4775,0.0000
2025-07-28 17:31:25,4,0.6500,0.4584,0.0000
2025-07-28 17:40:16,0,0.5000,0.3362,0.0000
2025-07-28 17:40:38,1,0.5000,0.3912,0.0000
2025-07-28 17:41:00,2,0.5000,0.3501,0.0000
2025-07-28 17:41:23,3,0.5500,0.3488,0.0000
2025-07-28 17:41:44,4,0.4500,0.3048,0.0000
2025-07-28 17:50:09,0,0.7250,0.5606,0.0000
2025-07-28 17:50:29,1,0.5000,0.3704,0.0000
2025-07-28 17:50:49,2,0.6000,0.4599,0.0000
2025-07-28 17:51:10,3,0.7750,0.5902,0.0000
2025-07-28 17:51:30,4,0.6500,0.4677,0.0000
2025-07-28 17:59:54,0,0.5500,0.3511,0.0000
2025-07-28 18:00:15,1,0.5500,0.4403,0.0000
2025-07-28 18:00:34,2,0.5500,0.3656,0.0000
2025-07-28 18:00:55,3,0.6000,0.3799,0.0000
2025-07-28 18:01:15,4,0.3750,0.3028,0.0000
2025-07-28 18:09:40,0,0.6750,0.5398,0.0000
