client,round,loss
2,0,0.58
2,1,0.511
2,2,0.373
2,3,0.285
2,4,0.237
2,5,0.231
2,6,0.152
2,7,0.145
2,8,0.121
2,9,0.193
2,10,0.072
2,11,0.082
2,12,0.053
2,13,0.056
2,14,0.05
2,15,0.039
2,16,0.038
2,17,0.031
2,18,0.053
2,19,0.027
2,20,0.032
2,21,0.032
2,22,0.025
2,23,0.031
2,24,0.02
2,25,0.029
2,26,0.022
2,27,0.033
2,28,0.052
2,29,0.033
2,30,0.021
2,31,0.03
2,32,0.017
2,33,0.015
2,34,0.011
2,35,0.017
2,36,0.012
2,37,0.008
2,38,0.011
2,39,0.017
2,40,0.009
2,41,0.012
2,42,0.012
2,43,0.011
2,44,0.009
2,45,0.017
2,46,0.008
2,47,0.011
2,48,0.009
2,49,0.011
2,50,0.013
2,51,0.007
2,52,0.01
2,53,0.008
2,54,0.006
2,55,0.015
2,56,0.008
2,57,0.008
2,58,0.006
2,59,0.008
2,60,0.022
2,61,0.009
2,62,0.006
2,63,0.008
2,64,0.007
2,65,0.007
2,66,0.01
2,67,0.015
2,68,0.012
2,69,0.004
2,70,0.004
2,71,0.007
2,72,0.005
2,73,0.004
2,74,0.009
2,75,0.004
2,76,0.007
2,77,0.004
2,78,0.004
2,79,0.004
2,80,0.004
2,81,0.004
2,82,0.003
2,83,0.003
2,84,0.003
2,85,0.005
2,86,0.003
2,87,0.004
2,88,0.004
2,89,0.003
2,90,0.003
2,91,0.003
2,92,0.005
2,93,0.03
2,94,0.004
2,95,0.004
2,96,0.007
2,97,0.005
2,98,0.005
2,99,0.013
