timestamp,dataset,rank1,mAP,loss
2025-07-27 17:04:14,2,0.3500,0.2874,0.0000
2025-07-27 17:05:53,2,0.9500,0.7576,0.0000
2025-07-27 17:08:20,2,0.9500,0.8317,0.0000
2025-07-27 17:11:06,2,0.9500,0.8607,0.0000
2025-07-27 17:13:49,2,0.9500,0.8620,0.0000
2025-07-27 17:15:53,2,0.9500,0.8753,0.0000
2025-07-27 17:18:44,2,0.9500,0.8754,0.0000
2025-07-27 17:21:09,2,0.9500,0.8917,0.0000
2025-07-27 17:23:17,2,0.9500,0.8801,0.0000
2025-07-27 17:25:37,2,0.9500,0.8977,0.0000
2025-07-27 17:28:05,2,0.9500,0.8925,0.0000
