cosine_sim,student_norm,teacher_norm
0.7855,29.3101,28.2906
0.7868,29.6081,30.8928
0.7765,29.4856,27.9331
0.8036,29.8624,30.2109
0.7653,29.6499,29.6962
0.7674,29.8567,29.0091
0.7831,30.1436,28.0880
0.7579,30.0983,28.8488
0.7477,30.2146,26.4265
0.7722,30.0915,30.0168
0.7995,29.9016,27.9300
0.7919,30.2265,30.2580
0.7888,29.9210,27.3094
0.7517,29.9631,26.8537
0.7716,30.0125,29.1921
0.7769,29.8573,28.3688
0.7557,29.9896,25.7047
0.7871,30.0919,29.3274
0.7878,29.8648,30.5520
0.7826,30.2445,27.6737
0.7453,29.9912,28.3475
0.7674,30.0152,28.6804
0.7772,30.2809,30.1626
0.7949,29.9201,28.5426
0.7704,29.9151,27.4290
0.7518,30.2251,26.8347
0.7736,29.9038,27.7319
0.7510,30.0500,28.4176
0.7380,30.0940,26.4468
0.7727,29.9659,30.5701
0.7670,29.8898,29.3136
0.7744,30.1316,29.7083
0.7927,29.6709,26.4312
0.7683,29.8077,27.5882
0.7726,29.6844,29.4086
0.7627,29.6846,28.5514
0.8047,29.8684,29.0503
0.7676,29.9017,27.0928
0.8006,30.1288,29.7820
0.7955,29.9126,28.0677
0.7947,29.9599,27.2586
0.7533,29.7678,26.1051
0.8118,30.0718,29.1950
0.7796,29.8623,30.0451
0.7725,30.0868,24.8446
0.7772,30.0789,27.7058
0.7853,29.8527,27.1699
0.7981,30.1757,27.1682
0.8077,30.1394,29.1061
0.7910,29.8421,26.3728
0.7709,30.3108,27.2644
0.7873,29.9065,26.3648
0.7768,30.0142,28.8828
0.7933,29.8709,28.1426
0.7840,30.0453,26.8917
0.8027,30.0627,31.2083
0.7669,30.1399,27.3831
0.8027,30.1459,27.7401
0.7997,30.4080,28.6227
0.7757,29.8515,27.1066
0.8237,30.0557,29.0188
0.7973,30.3295,29.0232
0.7743,30.0493,27.1439
0.7850,30.0956,29.0660
0.8475,29.6661,25.7887
0.8534,30.0072,25.1896
0.8589,29.6460,30.4338
0.8398,29.6519,26.0490
0.8473,29.8776,25.1112
0.8296,30.0828,27.7182
0.8627,29.9200,27.6798
0.8253,30.1620,27.3419
0.8501,30.1986,25.3837
0.8345,30.0969,24.2475
0.8459,30.1426,26.5760
0.8259,29.9578,27.3446
0.8501,30.1265,27.3196
0.8480,30.0940,27.5014
0.8266,29.7908,26.0520
0.8396,30.1716,26.5499
0.8564,30.0209,28.0113
0.8294,30.0403,26.7299
0.8096,30.0738,25.2026
0.8172,30.3090,24.4783
0.8116,29.9296,23.7170
0.8220,30.1670,25.1914
0.8346,30.0303,26.5877
0.8184,30.0835,24.6924
0.8372,29.9622,26.5897
0.8228,29.9382,26.9535
0.8141,30.1033,25.8005
0.8383,30.1078,27.6273
0.8337,30.0249,27.0655
0.8505,30.1222,28.4992
0.8405,29.9076,28.2217
0.8397,29.8416,25.4114
0.8306,29.7612,27.2394
0.8211,29.9279,24.7641
0.8354,30.0896,28.2000
0.8358,29.8726,29.2237
0.8152,30.1970,27.4731
0.8293,29.8138,27.6379
