timestamp,dataset,rank1,mAP,loss
2025-07-27 18:19:48,0,0.3500,0.3130,0.0000
2025-07-27 18:22:38,0,0.9000,0.6830,0.0000
2025-07-27 18:24:50,0,0.9500,0.8071,0.0000
2025-07-27 18:27:04,0,0.9500,0.8305,0.0000
2025-07-27 18:29:16,0,0.9500,0.8511,0.0000
2025-07-27 18:31:28,0,0.9000,0.8511,0.0000
2025-07-27 18:33:39,0,0.9500,0.8626,0.0000
2025-07-27 18:35:49,0,0.9500,0.8731,0.0000
2025-07-27 18:38:02,0,0.9500,0.8879,0.0000
2025-07-27 18:40:14,0,0.9500,0.8871,0.0000
2025-07-27 18:42:24,0,0.9500,0.8799,0.0000
