client,round,loss
2,0,2.044
2,4,1.826
2,6,1.58
2,10,1.405
2,11,1.163
2,13,1.059
2,14,0.948
2,15,0.873
2,16,0.829
2,19,0.69
2,22,0.639
2,23,0.599
2,26,0.583
2,27,0.559
2,30,0.518
2,31,0.496
2,32,0.444
2,35,0.446
2,38,0.409
2,39,0.45
2,40,0.38
2,41,0.374
2,42,0.3
2,43,0.367
2,44,0.314
2,45,0.32
2,46,0.322
2,52,0.313
2,53,0.29
2,54,0.319
2,55,0.289
2,56,0.246
2,60,0.252
2,62,0.256
2,63,0.302
2,64,0.248
2,65,0.205
2,66,0.226
2,67,0.249
2,72,0.17
2,73,0.225
2,74,0.206
2,76,0.191
2,77,0.261
2,80,0.18
2,81,0.206
2,82,0.178
2,83,0.184
2,88,0.191
2,89,0.21
2,90,0.181
2,91,0.215
2,92,0.172
2,93,0.188
2,94,0.212
2,95,0.223
2,96,0.18
2,97,0.167
2,98,0.183
2,99,0.184
2,100,0.162
2,101,0.156
2,103,0.169
