timestamp,dataset,rank1,mAP,loss
2025-07-29 15:28:11,0,0.4000,0.2787,0.0000
2025-07-29 16:26:13,0,0.4333,0.3290,0.0000
2025-07-29 17:22:10,0,0.5000,0.3712,0.0000
2025-07-29 18:18:01,0,0.5167,0.3890,0.0000
2025-07-29 19:14:20,0,0.5000,0.3944,0.0000
