cosine_sim,student_norm,teacher_norm
0.9243,29.0989,30.0675
0.9256,28.9925,26.3431
0.9403,28.7705,29.0916
0.9436,29.0525,28.6342
0.9192,28.7016,32.0306
0.9486,29.0326,28.7264
0.9417,28.6591,29.5702
0.9256,28.8960,31.0781
0.9434,28.9496,30.8908
0.9490,28.9763,29.7639
0.9441,29.1462,28.3552
0.9459,28.6531,31.3596
0.9630,29.1723,29.9198
0.9420,28.6719,29.2800
0.9503,28.9950,27.8505
0.9629,28.8089,29.7758
0.9438,29.0807,31.1859
0.9537,28.9542,29.8373
0.9547,28.8390,30.9144
0.9217,29.1382,31.1981
0.9563,28.9850,30.6585
0.9315,28.7732,30.9106
0.9431,28.9757,30.7314
0.9464,29.1626,30.9069
0.9333,28.6760,30.9800
0.9337,28.8610,31.9646
0.9406,29.1432,31.2969
0.9521,28.9025,30.6643
0.9438,28.8254,29.9884
0.9491,29.0042,29.1347
0.9447,28.8733,30.5331
0.9463,29.1386,31.1976
0.9240,29.0072,30.0376
0.9552,29.2746,29.7769
0.9525,29.0780,28.8623
0.9722,29.0155,29.6976
0.9705,29.0552,28.2857
0.9646,28.7685,29.7042
0.9644,29.2572,30.1165
0.9748,29.0144,29.9727
0.9662,28.8969,28.2563
0.9674,29.0557,29.9368
0.9647,29.0083,28.3726
0.9634,28.9591,28.5094
0.9550,28.9315,30.1509
0.9559,28.8367,29.8532
0.9434,28.8485,30.9337
0.9504,28.9764,29.1726
0.9634,29.0435,28.4136
0.9489,28.7249,31.0063
0.9625,28.9582,28.5505
0.9572,28.9718,29.4182
0.9438,28.9078,30.1204
0.9652,29.0652,29.3078
0.9562,28.8221,29.7124
0.9639,29.1308,30.1153
0.9626,29.0111,29.3780
0.9682,28.8999,29.5719
0.9699,28.7638,30.2816
0.9485,29.1389,29.4055
0.9356,29.0726,30.3642
0.9479,28.9876,29.6119
0.9528,29.0307,29.2278
0.9384,28.9045,30.6307
0.9566,28.7550,31.6514
0.9473,28.9760,30.4747
0.9246,28.9352,31.8279
0.9380,28.8491,29.8409
0.9353,28.8483,30.6775
0.9348,28.7655,31.8439
0.9480,28.8413,28.1349
0.9530,28.8988,28.4837
0.9605,28.9640,28.4981
0.9510,28.7838,29.7897
0.9620,28.8555,28.5284
0.9336,28.6146,29.5400
0.9471,29.1002,29.7564
0.9402,28.7855,29.3753
0.9636,28.7038,29.5976
0.9427,28.7455,30.7006
0.9617,28.8481,28.4048
0.9726,28.8153,28.6976
0.9719,28.8756,29.1798
0.9507,28.7217,27.9281
0.9729,28.7460,27.8989
0.9540,28.8281,29.5586
0.9708,29.0426,30.5497
0.9627,28.6985,30.9540
0.9697,28.7283,29.4728
0.9616,28.7239,31.4655
0.9462,28.9236,29.6302
0.9318,28.8315,29.7275
0.9386,28.7969,31.0025
0.9514,28.8518,29.3877
0.9607,28.8331,28.7982
0.9599,29.0129,29.5342
0.9682,28.8600,29.1999
0.9652,29.0484,31.0815
0.9680,28.5930,28.0376
0.9623,28.9925,28.7785
0.9544,29.0366,29.8040
0.9570,28.6617,26.5098
0.9567,28.7473,28.1762
0.9699,28.8025,28.7693
0.9627,28.8841,29.5421
0.9691,28.9484,29.3645
0.9686,28.8159,29.4153
0.9629,28.7345,28.8739
0.9484,28.7188,29.1513
0.9612,28.8816,28.9270
0.9557,28.5858,28.3613
0.9443,28.9171,28.8621
0.9359,28.9495,29.3553
0.9507,28.7713,28.8657
