client,round,loss
2,0,0.58
2,1,0.511
2,2,0.373
2,3,0.285
2,4,0.237
2,5,0.231
2,6,0.152
2,7,0.145
2,8,0.121
2,9,0.193
2,10,0.072
2,11,0.082
2,12,0.053
2,13,0.056
2,14,0.05
2,15,0.073
2,16,0.068
2,17,0.059
2,18,0.078
2,19,0.055
2,20,0.073
2,21,0.065
2,22,0.06
2,23,0.044
2,24,0.044
2,25,0.043
2,26,0.053
2,27,0.077
2,28,0.046
2,29,0.036
2,30,0.064
2,31,0.051
2,32,0.038
2,33,0.046
2,34,0.043
2,35,0.047
2,36,0.048
2,37,0.043
2,38,0.049
2,39,0.047
2,40,0.046
2,41,0.046
2,42,0.045
2,43,0.041
2,44,0.055
2,45,0.074
2,46,0.039
2,47,0.036
2,48,0.041
2,49,0.04
2,50,0.055
2,51,0.044
2,52,0.048
2,53,0.047
2,54,0.041
2,55,0.043
2,56,0.046
2,57,0.043
2,58,0.032
2,59,0.034
2,60,0.031
2,61,0.034
2,62,0.036
2,63,0.035
2,64,0.034
2,65,0.031
2,66,0.031
2,67,0.051
2,68,0.03
2,69,0.042
2,70,0.036
2,71,0.037
2,72,0.035
2,73,0.041
2,74,0.04
2,75,0.042
2,76,0.038
2,77,0.042
2,78,0.039
2,79,0.036
2,80,0.031
2,81,0.03
2,82,0.032
2,83,0.033
2,84,0.035
2,85,0.028
2,86,0.037
2,87,0.034
2,88,0.04
2,89,0.043
2,90,0.047
2,91,0.045
2,92,0.042
2,93,0.044
2,94,0.049
2,95,0.046
2,96,0.035
2,97,0.033
2,98,0.035
2,99,0.031
