cosine_sim,student_norm,teacher_norm
0.8809,24.3138,24.9114
0.9143,24.3489,25.0647
0.8938,24.2200,25.7187
0.9126,24.3017,25.5531
0.9217,24.3066,25.6576
0.9247,24.2853,25.0736
0.9115,24.2547,26.0815
0.9413,24.2328,25.0872
0.9239,24.3007,26.1454
0.9319,24.1690,25.7817
