timestamp,dataset,rank1,rank5,mAP
2025-07-11 13:47:10,client_5,0.3226,0.3860
2025-07-11 14:24:55,client_5,0.3548,0.4145
2025-07-11 15:06:15,client_5,0.3871,0.4451
