client,round,loss
2,0,0.624
2,1,0.548
2,2,0.455
2,3,0.41
2,4,0.346
2,5,0.324
2,6,0.248
2,7,0.236
2,8,0.223
2,9,0.202
2,10,0.163
2,11,0.162
2,12,0.12
2,13,0.126
2,14,0.128
2,15,0.145
2,16,0.134
2,17,0.123
2,18,0.112
2,19,0.13
2,20,0.095
2,21,0.089
2,22,0.091
2,23,0.091
2,24,0.076
2,25,0.079
2,26,0.082
2,27,0.079
2,28,0.091
2,29,0.071
2,30,0.078
2,31,0.071
2,32,0.067
2,33,0.077
2,34,0.075
2,35,0.07
2,36,0.071
2,37,0.071
2,38,0.073
2,39,0.072
2,40,0.065
2,41,0.085
2,42,0.078
2,43,0.068
2,44,0.052
2,45,0.06
2,46,0.054
2,47,0.061
2,48,0.05
2,49,0.064
2,50,0.081
2,51,0.062
2,52,0.063
2,53,0.053
2,54,0.057
2,55,0.065
2,56,0.062
2,57,0.053
2,58,0.063
2,59,0.066
2,60,0.047
2,61,0.041
2,62,0.054
2,63,0.048
2,64,0.046
2,65,0.05
2,66,0.042
2,67,0.042
2,68,0.04
2,69,0.063
2,70,0.051
2,71,0.042
2,72,0.042
2,73,0.071
2,74,0.044
2,75,0.049
2,76,0.045
2,77,0.066
2,78,0.047
2,79,0.038
2,80,0.044
2,81,0.051
2,82,0.052
2,83,0.035
2,84,0.04
2,85,0.042
2,86,0.034
2,87,0.042
2,88,0.051
2,89,0.047
2,90,0.047
2,91,0.049
2,92,0.044
2,93,0.048
2,94,0.049
2,95,0.054
2,96,0.05
2,97,0.058
2,98,0.038
2,99,0.053
