cosine_sim,student_norm,teacher_norm
0.9426,29.4200,31.1572
0.9468,29.5736,31.8685
0.9265,29.6112,30.8707
0.9546,29.6494,29.6456
0.9444,29.4105,31.1654
0.9490,29.4382,31.4003
0.9559,29.4585,32.0414
0.9584,29.7709,30.6253
0.9455,29.7214,32.2958
0.9426,29.4369,30.8892
0.9338,29.3991,33.2562
0.9536,29.5898,30.8499
0.9469,29.4904,29.4347
0.9558,29.5186,32.1260
0.9511,29.5799,30.9014
0.9575,29.4235,29.7924
0.9450,29.5260,30.9720
0.9483,29.3421,29.5379
0.9411,29.5477,30.8821
0.9529,29.3335,30.5441
0.9450,29.6372,32.7014
0.9418,29.5450,30.9083
0.9435,29.5724,31.1093
0.9366,29.5377,31.7141
0.9144,29.2854,32.5225
0.9516,29.2609,30.1086
0.9301,29.1014,30.1180
0.9533,29.4468,31.4364
0.9406,29.6328,30.8252
0.9591,29.4727,31.0912
0.9414,29.4557,30.4246
0.9278,29.4127,30.2822
0.9529,29.5206,31.5270
0.9488,29.3323,30.8165
0.9303,29.2950,31.7380
0.9543,29.4637,30.2924
0.9133,29.5261,32.1844
0.9449,29.4294,30.9539
0.9439,29.3312,31.7648
0.9481,29.4694,31.8908
0.9430,29.4952,33.0917
0.9594,29.4811,32.4558
0.9417,29.5236,32.1170
0.9524,29.4180,31.5786
0.9640,29.4217,30.8127
0.9693,29.5810,29.8897
0.9590,29.4249,30.4635
0.9521,29.3843,30.9325
0.9538,29.3024,30.0544
0.9628,29.3469,31.5229
0.9570,29.3394,31.0534
0.9579,29.4633,30.5129
0.9424,29.3302,30.7999
0.9621,29.3151,30.4766
0.9515,29.4938,32.7334
0.9661,29.4892,30.5100
0.9634,29.2524,30.3182
0.9679,29.5302,30.8976
0.9704,29.6257,31.4014
0.9705,29.3663,29.4083
0.9603,29.3353,30.5640
0.9689,29.7491,30.2067
0.9722,29.5982,30.6200
0.9665,29.4783,29.6000
0.9656,29.4887,29.5152
0.9682,29.3299,30.3243
0.9548,29.3988,31.7747
0.9602,29.5185,28.9579
0.9734,29.5665,30.1916
0.9591,29.3153,28.6874
0.9720,29.4216,29.4475
0.9657,29.4628,31.2599
0.9648,29.1843,28.8796
0.9663,29.4670,30.9885
0.9668,29.3480,30.5244
0.9631,29.5218,29.2935
0.9563,29.5228,31.1692
0.9571,29.5021,30.0855
0.9669,29.4121,30.8505
0.9526,29.3341,30.4193
0.9656,29.4079,30.5192
0.9610,29.4663,31.1006
