client,round,loss
0,0,2.794
0,1,1.692
0,2,1.285
0,3,1.054
0,4,0.865
0,5,0.816
0,6,0.643
0,7,0.56
0,8,0.446
0,9,0.439
0,10,0.391
0,11,0.329
0,12,0.318
0,13,0.253
0,14,0.23
0,15,0.224
0,16,0.208
0,17,0.193
0,18,0.199
0,19,0.193
0,20,0.17
0,21,0.161
0,22,0.137
0,23,0.141
0,24,0.128
0,25,0.116
0,26,0.108
0,27,0.123
0,28,0.118
0,29,0.119
0,30,0.093
0,31,0.094
0,32,0.079
0,33,0.082
0,34,0.083
0,35,0.102
0,36,0.135
0,37,0.122
0,38,0.148
0,39,0.166
0,40,0.162
0,41,0.158
0,42,0.217
0,43,0.22
0,44,0.162
0,45,0.128
0,46,0.126
0,47,0.142
0,48,0.141
0,49,0.083
