timestamp,dataset,rank1,mAP,loss
2025-07-27 17:03:35,0,0.3500,0.3130,0.0000
2025-07-27 17:06:47,0,0.9500,0.7770,0.0000
2025-07-27 17:09:13,0,0.9500,0.8416,0.0000
2025-07-27 17:11:38,0,0.9500,0.8677,0.0000
2025-07-27 17:14:04,0,0.9500,0.8919,0.0000
2025-07-27 17:16:32,0,0.9500,0.8791,0.0000
2025-07-27 17:18:59,0,0.9500,0.8930,0.0000
2025-07-27 17:21:24,0,0.9500,0.8849,0.0000
2025-07-27 17:23:50,0,0.9500,0.9007,0.0000
2025-07-27 17:26:15,0,0.9500,0.8973,0.0000
2025-07-27 17:28:44,0,0.9500,0.8932,0.0000
