timestamp,dataset,rank1,mAP,loss
2025-07-28 21:34:03,0,0.6000,0.3925,0.0000
2025-07-28 21:34:27,1,0.4167,0.3342,0.0000
2025-07-28 21:34:50,2,0.5333,0.3761,0.0000
2025-07-28 21:35:14,3,0.5500,0.3879,0.0000
2025-07-28 21:35:37,4,0.6000,0.3848,0.0000
2025-07-29 00:05:32,0,0.5833,0.4473,0.0000
2025-07-29 00:05:56,1,0.5833,0.3730,0.0000
2025-07-29 00:06:20,2,0.6167,0.4295,0.0000
2025-07-29 00:06:44,3,0.5833,0.4319,0.0000
2025-07-29 00:07:07,4,0.6167,0.4425,0.0000
2025-07-29 02:33:29,0,0.6000,0.4412,0.0000
2025-07-29 02:33:53,1,0.5667,0.3342,0.0000
2025-07-29 02:34:16,2,0.5667,0.3623,0.0000
2025-07-29 02:34:40,3,0.6000,0.4615,0.0000
2025-07-29 02:35:04,4,0.6167,0.4294,0.0000
2025-07-29 04:59:37,0,0.6667,0.4825,0.0000
2025-07-29 05:00:01,1,0.5333,0.3307,0.0000
2025-07-29 05:00:25,2,0.5833,0.4221,0.0000
2025-07-29 05:00:49,3,0.6167,0.4673,0.0000
2025-07-29 05:01:13,4,0.6000,0.4405,0.0000
2025-07-29 07:26:02,0,0.4667,0.3025,0.0000
2025-07-29 07:26:26,1,0.6000,0.3939,0.0000
2025-07-29 07:26:50,2,0.4667,0.2773,0.0000
2025-07-29 07:27:14,3,0.4833,0.2842,0.0000
2025-07-29 07:27:37,4,0.4833,0.2826,0.0000
