timestamp,dataset,rank1,mAP,loss
2025-07-29 22:56:42,4,0.4333,0.3108,0.0000
2025-07-29 23:47:03,4,0.5667,0.3708,0.0000
2025-07-30 00:49:07,4,0.5500,0.4076,0.0000
2025-07-30 01:47:04,4,0.6167,0.4290,0.0000
2025-07-30 02:41:53,4,0.5833,0.4123,0.0000
2025-07-30 03:38:55,4,0.5667,0.4181,0.0000
2025-07-30 04:39:13,4,0.6000,0.4271,0.0000
2025-07-30 05:32:54,4,0.6000,0.4329,0.0000
2025-07-30 06:31:06,4,0.6000,0.4333,0.0000
2025-07-30 07:29:13,4,0.5667,0.4269,0.0000
2025-07-30 08:28:49,4,0.5833,0.4269,0.0000
