timestamp,dataset,rank1,rank5,mAP
2025-07-11 15:56:31,client_5,0.3226,0.3710
2025-07-11 19:06:10,client_5,0.3871,0.4595
2025-07-11 22:52:35,client_5,0.4516,0.5165
2025-07-12 02:11:59,client_5,0.3871,0.4604
2025-07-12 06:06:39,client_5,0.4194,0.4917
