cosine_sim,student_norm,teacher_norm
0.9243,29.0989,30.0675
0.9162,29.0275,26.3431
0.9302,28.9475,29.4132
0.9339,29.2203,29.2524
0.9116,28.8477,32.5665
0.9349,29.1857,29.2123
0.9271,28.9464,30.2119
0.9105,29.2303,32.9867
0.9355,29.2929,31.4922
0.9377,29.1946,30.6003
0.9362,29.4367,29.1592
0.9360,28.8997,31.4784
0.9573,29.5279,30.9498
0.9307,28.9767,28.7653
0.9414,29.3710,28.8477
0.9589,29.1960,29.6267
0.9320,29.4176,31.3658
0.9508,29.3326,30.6179
0.9467,29.3470,31.8677
0.9137,29.4273,31.8143
0.9480,29.3407,32.0137
0.9272,29.1919,31.0947
0.9344,29.4415,31.2855
0.9455,29.6434,31.1904
0.9293,29.1286,30.9074
0.9296,29.3449,31.8528
0.9418,29.5916,31.3869
0.9474,29.3434,30.6803
0.9453,29.2843,30.4976
0.9431,29.2803,30.1335
0.9442,29.3748,31.1354
0.9435,29.4898,30.5045
0.9145,29.2853,30.4208
0.9486,29.6757,30.3332
0.9471,29.5348,29.1155
0.9661,29.4352,30.1707
0.9661,29.5537,28.1380
0.9620,29.3080,30.5611
0.9635,29.7376,30.9425
0.9724,29.3483,30.2926
0.9657,29.3279,28.5881
0.9670,29.4847,30.6363
0.9631,29.5164,28.9411
0.9560,29.4759,29.2506
0.9509,29.4597,30.6442
0.9571,29.3919,30.1325
0.9433,29.1835,30.6161
0.9521,29.4259,29.1762
0.9595,29.5362,29.2377
0.9443,29.1913,31.0779
0.9611,29.3588,29.1684
0.9498,29.4056,30.0797
0.9399,29.4102,30.2711
0.9630,29.5951,30.0280
0.9551,29.3469,30.9966
0.9638,29.6116,31.1437
0.9587,29.5638,29.6843
0.9642,29.3540,29.8313
0.9660,29.2591,30.1857
0.9497,29.4796,29.7062
0.9345,29.5761,30.2873
0.9441,29.4210,29.4073
0.9488,29.5868,29.4746
0.9378,29.4699,30.8312
0.9530,29.1817,31.9060
0.9425,29.5143,30.5476
0.9182,29.4422,32.0285
0.9329,29.4109,29.9917
0.9305,29.3550,31.4075
0.9304,29.3331,32.2993
0.9431,29.3301,29.2046
0.9493,29.4067,29.2517
0.9590,29.5570,29.4026
0.9454,29.4410,30.5037
0.9573,29.3764,28.9737
0.9306,29.1522,30.4017
0.9441,29.6071,30.3673
0.9377,29.4031,29.9181
0.9606,29.2670,30.4919
0.9412,29.2342,30.8212
0.9574,29.3680,29.0936
0.9701,29.3839,29.3815
0.9723,29.3639,30.4480
0.9483,29.2750,28.3215
0.9689,29.3979,28.4457
0.9518,29.4444,30.5750
0.9712,29.6228,31.3099
0.9585,29.2693,31.5018
0.9644,29.3500,30.1624
0.9575,29.3678,31.3778
0.9418,29.4852,30.1516
0.9294,29.4019,30.3602
0.9305,29.3937,31.5806
0.9473,29.4679,30.4968
0.9620,29.4602,30.1581
0.9568,29.5446,29.9328
0.9646,29.3884,29.7178
0.9629,29.5537,31.6689
0.9665,29.2523,29.1356
0.9610,29.4575,29.4906
0.9521,29.5789,30.8603
0.9543,29.3327,28.3029
0.9565,29.3642,29.4878
0.9652,29.3309,30.3601
0.9612,29.6089,30.1806
0.9640,29.4880,30.0839
0.9655,29.2952,30.0194
0.9611,29.2966,30.0184
0.9478,29.2812,30.8728
0.9607,29.5117,30.9100
0.9573,29.2644,28.9646
0.9468,29.5354,30.3786
0.9390,29.7180,31.2350
0.9472,29.4578,30.1696
