client,round,loss
1,0,1.593
1,1,1.53
1,2,1.477
1,3,1.414
1,4,1.369
1,5,1.314
1,6,1.268
1,7,1.192
1,8,1.132
1,9,1.078
1,10,1.001
1,11,0.949
1,12,0.897
1,13,0.815
1,14,0.756
1,15,0.677
1,16,0.676
1,17,0.625
1,18,0.576
1,19,0.537
1,20,0.531
1,21,0.459
1,22,0.489
1,23,0.417
1,24,0.421
1,25,0.378
1,26,0.366
1,27,0.329
1,28,0.3
1,29,0.31
1,30,0.305
1,31,0.284
1,32,0.239
1,33,0.242
1,34,0.225
1,35,0.211
1,36,0.239
1,37,0.193
1,38,0.194
1,39,0.168
1,40,0.168
1,41,0.165
1,42,0.179
1,43,0.17
1,44,0.158
1,45,0.183
1,46,0.168
1,47,0.138
1,48,0.157
1,49,0.133
1,50,0.128
1,51,0.099
1,52,0.118
1,53,0.098
1,54,0.14
1,55,0.13
1,56,0.139
1,57,0.12
1,58,0.104
1,59,0.099
1,60,0.124
1,61,0.11
1,62,0.111
1,63,0.106
1,64,0.089
1,65,0.094
1,66,0.086
1,67,0.109
1,68,0.097
1,69,0.075
1,70,0.085
1,71,0.08
1,72,0.085
1,73,0.081
1,74,0.074
1,75,0.062
1,76,0.064
1,77,0.083
1,78,0.071
1,79,0.088
1,80,0.097
1,81,0.079
1,82,0.071
1,83,0.066
1,84,0.063
1,85,0.062
1,86,0.061
1,87,0.059
1,88,0.065
1,89,0.071
1,90,0.065
1,91,0.055
1,92,0.055
1,93,0.044
1,94,0.049
1,95,0.055
1,96,0.059
1,97,0.063
1,98,0.077
1,99,0.089
