timestamp,dataset,rank1,mAP,loss
2025-07-28 15:01:25,0,0.5750,0.4064,0.0000
2025-07-28 15:01:45,1,0.4750,0.3371,0.0000
2025-07-28 15:02:05,2,0.5750,0.3745,0.0000
2025-07-28 15:02:25,3,0.6250,0.4049,0.0000
2025-07-28 15:02:46,4,0.5750,0.3782,0.0000
2025-07-28 15:13:11,0,0.6000,0.3782,0.0000
2025-07-28 15:13:30,1,0.4500,0.3460,0.0000
2025-07-28 15:13:51,2,0.4750,0.3464,0.0000
2025-07-28 15:14:13,3,0.5750,0.3601,0.0000
2025-07-28 15:14:34,4,0.4750,0.3372,0.0000
2025-07-28 15:23:01,0,0.6750,0.4713,0.0000
2025-07-28 15:23:22,1,0.5250,0.3652,0.0000
2025-07-28 15:23:41,2,0.6250,0.4125,0.0000
2025-07-28 15:24:04,3,0.7000,0.4599,0.0000
2025-07-28 15:24:24,4,0.5500,0.4197,0.0000
2025-07-28 15:32:51,0,0.7000,0.5040,0.0000
2025-07-28 15:33:12,1,0.5500,0.3305,0.0000
2025-07-28 15:33:32,2,0.7250,0.4867,0.0000
2025-07-28 15:33:52,3,0.7000,0.5064,0.0000
2025-07-28 15:34:14,4,0.6500,0.4747,0.0000
2025-07-28 15:42:42,0,0.6500,0.4988,0.0000
2025-07-28 15:43:02,1,0.4750,0.3381,0.0000
2025-07-28 15:43:22,2,0.6500,0.4637,0.0000
2025-07-28 15:43:42,3,0.7500,0.5159,0.0000
2025-07-28 15:44:05,4,0.6500,0.4603,0.0000
2025-07-28 15:52:31,0,0.5500,0.3578,0.0000
2025-07-28 15:52:51,1,0.5500,0.4047,0.0000
2025-07-28 15:53:12,2,0.5750,0.3498,0.0000
2025-07-28 15:53:32,3,0.5500,0.3587,0.0000
2025-07-28 15:53:52,4,0.4500,0.3121,0.0000
2025-07-28 16:02:22,0,0.6750,0.5131,0.0000
2025-07-28 16:02:42,1,0.5500,0.3633,0.0000
2025-07-28 16:03:02,2,0.6500,0.4906,0.0000
2025-07-28 16:03:22,3,0.7000,0.5288,0.0000
2025-07-28 16:03:42,4,0.6000,0.4552,0.0000
2025-07-28 16:12:14,0,0.6500,0.5256,0.0000
2025-07-28 16:12:34,1,0.4750,0.3657,0.0000
2025-07-28 16:12:54,2,0.7000,0.5086,0.0000
2025-07-28 16:13:14,3,0.6750,0.5117,0.0000
2025-07-28 16:13:34,4,0.6000,0.4635,0.0000
2025-07-28 16:22:04,0,0.6750,0.5122,0.0000
2025-07-28 16:22:24,1,0.5500,0.3696,0.0000
2025-07-28 16:22:44,2,0.6750,0.4845,0.0000
2025-07-28 16:23:05,3,0.7000,0.5004,0.0000
2025-07-28 16:23:25,4,0.6250,0.4506,0.0000
2025-07-28 16:31:54,0,0.6500,0.5065,0.0000
2025-07-28 16:32:15,1,0.5000,0.3503,0.0000
2025-07-28 16:32:35,2,0.6750,0.4863,0.0000
2025-07-28 16:32:56,3,0.6500,0.4969,0.0000
2025-07-28 16:33:16,4,0.6250,0.4559,0.0000
2025-07-28 16:43:24,0,0.6000,0.4850,0.0000
2025-07-28 16:43:43,1,0.5250,0.3523,0.0000
2025-07-28 16:44:07,2,0.6500,0.4633,0.0000
2025-07-28 16:44:27,3,0.6000,0.4784,0.0000
2025-07-28 16:44:47,4,0.6000,0.4512,0.0000
2025-07-28 16:53:26,0,0.6750,0.5080,0.0000
2025-07-28 16:53:46,1,0.5250,0.3332,0.0000
2025-07-28 16:54:10,2,0.7000,0.4946,0.0000
2025-07-28 16:54:30,3,0.6500,0.5080,0.0000
2025-07-28 16:54:51,4,0.6000,0.4561,0.0000
2025-07-28 17:03:22,0,0.7000,0.5311,0.0000
2025-07-28 17:03:42,1,0.5500,0.3755,0.0000
2025-07-28 17:04:05,2,0.6750,0.5045,0.0000
2025-07-28 17:04:25,3,0.7000,0.5302,0.0000
2025-07-28 17:04:45,4,0.6750,0.4728,0.0000
2025-07-28 17:13:15,0,0.5250,0.3708,0.0000
2025-07-28 17:13:35,1,0.5250,0.3955,0.0000
2025-07-28 17:13:57,2,0.5750,0.3491,0.0000
2025-07-28 17:14:19,3,0.5500,0.3708,0.0000
2025-07-28 17:14:40,4,0.5000,0.3290,0.0000
2025-07-28 17:23:08,0,0.6750,0.5070,0.0000
2025-07-28 17:23:28,1,0.5750,0.3916,0.0000
2025-07-28 17:23:48,2,0.6000,0.4179,0.0000
2025-07-28 17:24:12,3,0.6500,0.4837,0.0000
2025-07-28 17:24:32,4,0.6500,0.4735,0.0000
2025-07-28 17:32:56,0,0.4500,0.3302,0.0000
2025-07-28 17:33:17,1,0.6000,0.4190,0.0000
2025-07-28 17:33:37,2,0.5000,0.3575,0.0000
2025-07-28 17:33:59,3,0.5500,0.3498,0.0000
2025-07-28 17:34:20,4,0.4500,0.3008,0.0000
2025-07-28 17:42:50,0,0.6250,0.5258,0.0000
2025-07-28 17:43:12,1,0.5250,0.3873,0.0000
2025-07-28 17:43:32,2,0.5750,0.4719,0.0000
2025-07-28 17:43:53,3,0.7500,0.5716,0.0000
2025-07-28 17:44:15,4,0.5000,0.4396,0.0000
2025-07-28 17:52:41,0,0.5250,0.3655,0.0000
2025-07-28 17:53:01,1,0.5750,0.4271,0.0000
2025-07-28 17:53:21,2,0.5000,0.3576,0.0000
2025-07-28 17:53:42,3,0.5750,0.3758,0.0000
2025-07-28 17:54:04,4,0.4250,0.3218,0.0000
2025-07-28 18:02:31,0,0.6500,0.5518,0.0000
2025-07-28 18:02:51,1,0.4500,0.3397,0.0000
2025-07-28 18:03:12,2,0.5750,0.4680,0.0000
2025-07-28 18:03:33,3,0.7750,0.5782,0.0000
2025-07-28 18:03:53,4,0.5000,0.4437,0.0000
2025-07-28 18:12:24,0,0.6750,0.5378,0.0000
2025-07-28 18:12:44,1,0.5750,0.3585,0.0000
2025-07-28 18:13:05,2,0.7000,0.5273,0.0000
2025-07-28 18:13:25,3,0.6000,0.5252,0.0000
2025-07-28 18:13:45,4,0.6750,0.4734,0.0000
2025-07-28 18:23:53,0,0.6750,0.5486,0.0000
2025-07-28 18:24:16,1,0.5250,0.3941,0.0000
2025-07-28 18:24:36,2,0.6750,0.4859,0.0000
2025-07-28 18:24:56,3,0.7750,0.5867,0.0000
2025-07-28 18:25:17,4,0.5750,0.4534,0.0000
2025-07-28 18:33:52,0,0.7500,0.6055,0.0000
2025-07-28 18:34:15,1,0.5750,0.3795,0.0000
