timestamp,dataset,rank1,mAP,loss
2025-07-27 18:20:10,0,0.6000,0.4036,0.0000
2025-07-27 18:22:07,0,0.9000,0.7879,0.0000
2025-07-27 18:24:18,0,0.9500,0.8053,0.0000
2025-07-27 18:26:15,0,0.9500,0.8541,0.0000
2025-07-27 18:28:28,0,0.9500,0.8390,0.0000
2025-07-27 18:31:12,0,0.9500,0.8733,0.0000
2025-07-27 18:32:51,0,0.9500,0.8706,0.0000
2025-07-27 18:35:18,0,0.9500,0.9037,0.0000
2025-07-27 18:37:15,0,0.9500,0.8940,0.0000
2025-07-27 18:39:58,0,0.9500,0.8802,0.0000
2025-07-27 18:42:09,0,0.9500,0.8960,0.0000
