cosine_sim,student_norm,teacher_norm
0.9243,29.0989,30.0675
0.9230,29.0167,26.3431
0.9388,28.8181,29.1920
0.9410,29.1174,28.6944
0.9161,28.7528,32.1815
0.9478,29.1154,28.9212
0.9383,28.7352,29.6613
0.9202,29.0064,31.4898
0.9414,29.0682,30.7530
0.9447,29.0636,29.7293
0.9415,29.2215,28.2488
0.9445,28.7505,31.3535
0.9635,29.2965,30.1790
0.9412,28.7891,29.0988
0.9470,29.1546,28.0755
0.9608,28.9395,29.9358
0.9407,29.2048,31.2929
0.9525,29.0734,30.0810
0.9507,29.0228,31.2545
0.9191,29.2442,31.4641
0.9552,29.0775,31.0164
0.9297,28.9369,31.0802
0.9401,29.1744,30.9329
0.9442,29.3240,30.9694
0.9327,28.8065,30.8985
0.9317,29.0321,31.6008
0.9421,29.3132,31.2612
0.9493,29.0705,30.7289
0.9437,28.9785,30.3315
0.9494,29.1519,29.7235
0.9424,29.0282,30.7958
0.9462,29.2858,31.1156
0.9219,29.1263,30.3776
0.9542,29.4055,29.9701
0.9517,29.2333,29.1017
0.9703,29.1582,29.8926
0.9688,29.2271,28.1911
0.9642,29.0071,30.1224
0.9642,29.4348,30.4577
0.9747,29.1356,30.1740
0.9663,29.0480,28.3428
0.9679,29.2449,30.4279
0.9643,29.1715,28.6001
0.9602,29.1629,28.7967
0.9533,29.1199,30.2496
0.9569,29.0368,30.0423
0.9425,28.9786,30.9391
0.9496,29.1579,29.3766
0.9623,29.2418,28.5601
0.9474,28.9124,31.0004
0.9607,29.1485,28.6127
0.9535,29.1531,30.0253
0.9431,29.0740,30.1372
0.9656,29.2363,29.4628
0.9565,29.0136,30.1516
0.9643,29.3027,30.6016
0.9620,29.2327,29.3253
0.9672,29.0802,29.6121
0.9681,28.9129,30.4337
0.9479,29.2678,29.6832
0.9325,29.2577,30.5187
0.9458,29.1484,29.6620
0.9512,29.2289,29.4245
0.9383,29.1268,30.7266
0.9544,28.9074,31.7954
0.9457,29.2030,30.4290
0.9222,29.1342,31.9110
0.9366,29.0898,29.8459
0.9335,29.0525,30.8386
0.9328,28.9920,32.1513
0.9465,29.0046,28.5870
0.9516,29.0826,28.7986
0.9622,29.1749,28.8388
0.9494,29.0220,29.9766
0.9611,29.0821,28.6480
0.9339,28.8464,29.8552
0.9471,29.2832,30.0543
0.9398,29.0076,29.5253
0.9638,28.9029,29.9237
0.9410,28.9227,30.8279
0.9622,29.0013,28.7975
0.9718,29.0320,28.9857
0.9722,29.0682,29.6852
0.9501,28.9356,28.0993
0.9708,28.9937,28.1623
0.9531,29.0461,29.9428
0.9709,29.2464,30.7802
0.9616,28.8956,31.1725
0.9690,29.0009,29.7538
0.9617,28.9519,31.5016
0.9457,29.1287,29.6468
0.9311,29.0535,29.9527
0.9368,29.0331,31.1267
0.9507,29.0408,29.7859
0.9613,29.0302,29.1299
0.9583,29.1908,29.6649
0.9685,29.0421,29.4866
0.9639,29.2463,31.5142
0.9679,28.8002,28.3891
0.9620,29.1753,29.0969
0.9549,29.2128,30.0097
0.9564,28.8937,27.0980
0.9569,28.9771,28.7925
0.9692,28.9923,29.5373
0.9628,29.1420,29.9933
0.9682,29.1588,29.9340
0.9680,28.9702,29.8226
0.9627,28.9394,29.3325
0.9489,28.9259,29.8037
0.9613,29.0864,29.7952
0.9567,28.8617,28.7356
0.9452,29.1295,29.7412
0.9381,29.2403,30.3861
0.9502,29.0476,29.7272
