client,round,loss
1,0,1.593
1,1,1.53
1,2,1.477
1,3,1.414
1,4,1.369
1,5,1.459
1,6,1.387
1,7,1.325
1,8,1.282
1,9,1.206
1,10,1.154
1,11,1.112
1,12,1.058
1,13,0.967
1,14,0.897
1,15,0.806
1,16,0.804
1,17,0.757
1,18,0.719
1,19,0.676
1,20,0.679
1,21,0.584
1,22,0.639
1,23,0.575
1,24,0.571
1,25,0.532
1,26,0.501
1,27,0.443
1,28,0.437
1,29,0.469
1,30,0.447
1,31,0.459
1,32,0.369
1,33,0.359
1,34,0.324
1,35,0.295
1,36,0.315
1,37,0.279
1,38,0.269
1,39,0.244
1,40,0.256
1,41,0.256
1,42,0.273
1,43,0.286
1,44,0.278
1,45,0.285
1,46,0.278
1,47,0.246
1,48,0.269
1,49,0.222
1,50,0.209
1,51,0.165
1,52,0.188
1,53,0.179
1,54,0.25
1,55,0.25
1,56,0.26
1,57,0.222
1,58,0.209
1,59,0.208
1,60,0.255
1,61,0.24
1,62,0.238
1,63,0.21
1,64,0.19
1,65,0.191
1,66,0.18
1,67,0.217
1,68,0.215
1,69,0.196
1,70,0.188
1,71,0.163
1,72,0.156
1,73,0.163
1,74,0.147
1,75,0.13
1,76,0.138
1,77,0.163
1,78,0.157
1,79,0.204
1,80,0.22
1,81,0.212
1,82,0.18
1,83,0.159
1,84,0.14
1,85,0.133
1,86,0.139
1,87,0.135
1,88,0.139
1,89,0.154
1,90,0.139
1,91,0.122
1,92,0.127
1,93,0.11
1,94,0.119
1,95,0.148
1,96,0.154
1,97,0.165
1,98,0.211
1,99,0.218
