client,round,loss
4,0,2.071
4,1,2.041
4,2,2.016
4,3,1.991
4,4,1.947
4,5,1.91
4,6,1.892
4,7,1.843
4,8,1.829
4,9,1.794
4,10,1.767
4,11,1.741
4,12,1.744
4,13,1.683
4,14,1.666
4,15,1.614
4,16,1.556
4,17,1.55
4,18,1.505
4,19,1.498
4,20,1.461
4,21,1.452
4,22,1.432
4,23,1.37
4,24,1.364
4,25,1.343
4,26,1.309
4,27,1.324
4,28,1.277
4,29,1.177
4,30,1.237
4,31,1.171
4,32,1.152
4,33,1.178
4,34,1.11
4,35,1.13
4,36,1.049
4,37,1.089
4,38,1.047
4,39,1.026
4,40,0.991
4,41,0.994
4,42,0.928
4,43,0.953
4,44,0.999
4,45,0.914
4,46,0.907
4,47,0.91
4,48,0.837
4,49,0.856
4,50,0.835
4,51,0.883
4,52,0.774
4,53,0.839
4,54,0.809
4,55,0.756
4,56,0.73
4,57,0.722
4,58,0.713
4,59,0.788
4,60,0.684
4,61,0.662
4,62,0.73
4,63,0.625
4,64,0.638
4,65,0.638
4,66,0.628
4,67,0.684
4,68,0.59
4,69,0.648
4,70,0.58
4,71,0.592
4,72,0.539
4,73,0.519
4,74,0.559
4,75,0.604
4,76,0.51
4,77,0.574
4,78,0.498
4,79,0.572
4,80,0.555
4,81,0.509
4,82,0.572
4,83,0.487
4,84,0.467
4,85,0.468
4,86,0.406
4,87,0.445
4,88,0.499
4,89,0.446
4,90,0.433
4,91,0.448
4,92,0.44
4,93,0.445
4,94,0.408
4,95,0.449
4,96,0.42
4,97,0.453
4,98,0.459
4,99,0.383
