cosine_sim,student_norm,teacher_norm
0.8804,24.3194,24.9348
0.9156,24.3492,25.3155
0.8939,24.1970,25.9140
0.9142,24.2980,25.8274
0.9225,24.2887,25.9012
0.9251,24.2553,25.1378
0.9132,24.2473,26.2429
0.9429,24.2223,25.1478
0.9266,24.2972,26.2234
0.9326,24.1404,25.8646
