client,round,loss
1,0,0.893
1,1,0.316
1,2,0.157
1,3,0.104
1,4,0.066
1,5,0.055
1,6,0.047
1,7,0.036
1,8,0.033
1,9,0.032
1,10,0.026
1,11,0.029
1,12,0.023
1,13,0.023
1,14,0.018
1,15,0.016
1,16,0.018
1,17,0.016
1,18,0.017
1,19,0.018
1,20,0.016
1,21,0.018
1,22,0.017
1,23,0.015
1,24,0.017
1,25,0.015
1,26,0.015
1,27,0.014
1,28,0.013
1,29,0.018
1,30,0.015
1,31,0.015
1,32,0.015
1,33,0.013
1,34,0.014
1,35,0.011
1,36,0.011
1,37,0.014
1,38,0.011
1,39,0.012
1,40,0.013
1,41,0.012
1,42,0.013
1,43,0.013
1,44,0.014
1,45,0.013
1,46,0.012
1,47,0.012
1,48,0.012
1,49,0.011
